date,title,body,video_id,video_url,playlist,minutes_match
2025-05-20,"Salt Lake City LBA, CRA, and City Council Formal Meeting - 05/20/2025",Council,mkzvlc8POwg,https://www.youtube.com/watch?v=mkzvlc8POwg,streams,true
2025-05-20,Salt Lake City Council Work Session - 05/20/2025,Council,pGUJbpAsCbM,https://www.youtube.com/watch?v=pGUJbpAsCbM,streams,true
2025-05-20,Salt Lake City Community Reinvestment Agency (CRA) Meeting - 05/20/2025,Council,hVSzRGdbBC0,https://www.youtube.com/watch?v=hVSzRGdbBC0,streams,true
2025-05-14,Planning Commission Meeting -- 05/14/2025,PlanningCommission,vYTJ7GFDQ4Y,https://www.youtube.com/watch?v=vYTJ7GFDQ4Y,streams,false
2025-05-13,"Salt Lake City Council Work Session - May 13, 2025",Council,lB8G4gu_OCk,https://www.youtube.com/watch?v=lB8G4gu_OCk,videos,true
2025-05-13,Salt Lake City Community Reinvestment Agency (CRA) Meeting -  05/13/2025,Council,O8ObRy77lZk,https://www.youtube.com/watch?v=O8ObRy77lZk,videos,true
2025-05-06,"Salt Lake City LBA, CRA, and City Council Formal Meeting - 05/06/2025",Council,YqqzdPJnDgE,https://www.youtube.com/watch?v=YqqzdPJnDgE,streams,true
2025-05-06,Salt Lake City Council Work Session - Date 05/06/2025,Council,SdNuJ5qX77Y,https://www.youtube.com/watch?v=SdNuJ5qX77Y,streams,true
2025-04-23,Planning Commission Meeting -- 04/23/2025,PlanningCommission,vqILuC7zFhE,https://www.youtube.com/watch?v=vqILuC7zFhE,streams,false
2025-04-15,"Salt Lake City LBA, CRA, and City Council Formal Meeting - 04/15/2025",Council,fztu2LRRrQ0,https://www.youtube.com/watch?v=fztu2LRRrQ0,streams,true
2025-04-15,Salt Lake City Council Work Session - 04/15/2025,Council,5GVFt6PN1g4,https://www.youtube.com/watch?v=5GVFt6PN1g4,streams,true
2025-04-09,Planning Commission Meeting -- 04/09/2025,PlanningCommission,cjYd95B0DI4,https://www.youtube.com/watch?v=cjYd95B0DI4,streams,false
2025-04-08,Salt Lake City Formal Meeting - 04/08/2025,Council,JD5it7foxiA,https://www.youtube.com/watch?v=JD5it7foxiA,streams,true
2025-04-08,Salt Lake City Council Work Session - 04/08/2025,Council,K7mLOfKXZTI,https://www.youtube.com/watch?v=K7mLOfKXZTI,streams,true
2025-04-08,Salt Lake City Community Reinvestment Agency (CRA) Meeting - 04/08/2025,Council,md4Z0G7AlLI,https://www.youtube.com/watch?v=md4Z0G7AlLI,streams,true
2025-04-03,Historical Landmark Commission Meeting -- 04/03/2025,Other,-s6hs8OfZTk,https://www.youtube.com/watch?v=-s6hs8OfZTk,streams,false
2025-04-03,Historical Landmark Commission Meeting -- 04/03/2025,Other,0UpRJguFC_8,https://www.youtube.com/watch?v=0UpRJguFC_8,streams,false
2025-04-01,Salt Lake City Formal Meeting - 4/1/2025,Council,QUf2iHd0HFg,https://www.youtube.com/watch?v=QUf2iHd0HFg,streams,true
2025-04-01,Salt Lake City Council Work Session - 04/01/2025,Council,Yt-0GlbeXNM,https://www.youtube.com/watch?v=Yt-0GlbeXNM,streams,true
2025-03-26,Planning Commission Meeting -- 03/26/2025,PlanningCommission,HpmzTY0slNk,https://www.youtube.com/watch?v=HpmzTY0slNk,streams,false
2025-03-25,Salt Lake City Formal Meeting - 03/25/2025,Council,mlpgDBA2zJc,https://www.youtube.com/watch?v=mlpgDBA2zJc,streams,true
2025-03-25,Salt Lake City Council Work Session - 03/25/2025,Council,jaHY28o7Wdw,https://www.youtube.com/watch?v=jaHY28o7Wdw,videos,true
2025-03-25,Salt Lake City Limited Community Reinvestment Agency (CRA) Meeting - 03/25/2025,Council,GpWlPfN57sg,https://www.youtube.com/watch?v=GpWlPfN57sg,videos,true
2025-03-20,"Salt Lake City Planning Division Appeals Hearing March 20, 2025",PlanningDivision,RMt0t01coGY,https://www.youtube.com/watch?v=RMt0t01coGY,videos,false
2025-03-18,Salt Lake City Council Work Session - 03/18/2025,Council,B1PRK1wFS9s,https://www.youtube.com/watch?v=B1PRK1wFS9s,streams,true
2025-03-18,Salt Lake City Community Reinvestment Agency (CRA) Meeting- 03/18/2025,Council,v-HnsUTIlnE,https://www.youtube.com/watch?v=v-HnsUTIlnE,streams,true
2025-03-12,Planning Commission Meeting -- 03/12/2025,PlanningCommission,FVZDiLlsyFg,https://www.youtube.com/watch?v=FVZDiLlsyFg,streams,false
2025-03-04,Salt Lake City Formal Meeting - 03/04/2025,Council,a9KiplzWhI0,https://www.youtube.com/watch?v=a9KiplzWhI0,streams,true
2025-03-04,Salt Lake City Council Work Session - 03/04/2025,Council,QqVzZrqivQI,https://www.youtube.com/watch?v=QqVzZrqivQI,streams,true
2025-02-20,"Salt Lake City Planning Division Appeals Hearing February 20, 2025",PlanningDivision,MNr8ycfumKM,https://www.youtube.com/watch?v=MNr8ycfumKM,videos,false
2025-02-18,"Salt Lake City Formal Meeting - February 18, 2025",Council,AvMHTEJjxXs,https://www.youtube.com/watch?v=AvMHTEJjxXs,streams,true
2025-02-18,Salt Lake City Council Work Session - 02/18/2025,Council,sFM6bxEDKlY,https://www.youtube.com/watch?v=sFM6bxEDKlY,streams,true
2025-02-12,Planning Commission Meeting -- 02/12/2025,PlanningCommission,FJecM6xNoJE,https://www.youtube.com/watch?v=FJecM6xNoJE,streams,false
2025-02-11,Salt Lake City Council Work Session - 2/11/2025,Council,Sv2QfAlFraA,https://www.youtube.com/watch?v=Sv2QfAlFraA,streams,true
2025-02-11,Salt Lake City Community Reinvestment Agency (CRA) Meeting - 02/11/2025,Council,eRRKsS94bqc,https://www.youtube.com/watch?v=eRRKsS94bqc,streams,true
2025-02-06,Historical Landmarks Commission Meeting -- 02/06/2025,Other,4QbYDI3eeQ0,https://www.youtube.com/watch?v=4QbYDI3eeQ0,videos,false
2025-02-04,Salt Lake City Formal Meeting - 02/04/2025,Council,Pfx_XDNANHk,https://www.youtube.com/watch?v=Pfx_XDNANHk,streams,true
2025-02-04,Salt Lake City Council Work Session - 02/04/2025,Council,3BN6rH0iJuQ,https://www.youtube.com/watch?v=3BN6rH0iJuQ,videos,true
2025-01-24,Salt Lake City Community Reinvestment Agency (CRA) Meeting - 01/24/2025,Council,t14LwcNzZ2s,https://www.youtube.com/watch?v=t14LwcNzZ2s,streams,false
2025-01-22,Planning Commission Meeting - 01/22/2025,PlanningCommission,btuY3dWRT50,https://www.youtube.com/watch?v=btuY3dWRT50,videos,false
2025-01-21,Salt Lake City Formal Meeting - 01/21/2025,Council,gB3-wZhDdD8,https://www.youtube.com/watch?v=gB3-wZhDdD8,streams,true
2025-01-21,Salt Lake City Council Work Session - 01/21/2025,Council,CH4k-eIIy4s,https://www.youtube.com/watch?v=CH4k-eIIy4s,streams,true
2025-01-16,"Salt Lake City Planning Division Appeals Hearing - January 16, 2025",PlanningDivision,MM4qQPyP_5E,https://www.youtube.com/watch?v=MM4qQPyP_5E,videos,false
2025-01-09,Historical Landmarks Commission Meeting -- 01/09/2025,Other,FvTo7mwJ0PA,https://www.youtube.com/watch?v=FvTo7mwJ0PA,streams,false
2025-01-08,Planning Commission Meeting -- 01/08/2025,PlanningCommission,p4z0TnoAgXQ,https://www.youtube.com/watch?v=p4z0TnoAgXQ,streams,false
2025-01-07,Salt Lake City Formal Meeting - 01/07/2025,Council,2jFt8q9qzfg,https://www.youtube.com/watch?v=2jFt8q9qzfg,streams,true
2025-01-07,Salt Lake City Council Work Session - 1/7/2025,Council,RYNZu0NG5zA,https://www.youtube.com/watch?v=RYNZu0NG5zA,streams,true
2024-12-11,Planning Commission Meeting -- 12/11/2024,PlanningCommission,6mTZu_s2oAM,https://www.youtube.com/watch?v=6mTZu_s2oAM,streams,false
2024-12-10,Salt Lake City Formal Meeting - 12/10/2024,Council,TkzK7Q6U0U0,https://www.youtube.com/watch?v=TkzK7Q6U0U0,streams,true
2024-12-10,Salt Lake City Council Work Session - 12/10/2024,Council,c38dvoK4S20,https://www.youtube.com/watch?v=c38dvoK4S20,streams,true
2024-12-10,Salt Lake City Redevelopment Agency (RDA) Meeting - Date 12/10/2024,Council,rvm3jpfhlQY,https://www.youtube.com/watch?v=rvm3jpfhlQY,streams,true
2024-12-03,Salt Lake City Formal Meeting - 12/03/2024,Council,gKgzHY9Ia7Y,https://www.youtube.com/watch?v=gKgzHY9Ia7Y,streams,true
2024-12-03,Salt Lake City Council Work Session - 12/3/2024,Council,cWEf-jjHjkU,https://www.youtube.com/watch?v=cWEf-jjHjkU,streams,true
2024-11-21,"Salt Lake City Planning Division Appeals Hearing November 21, 2024",PlanningDivision,tX09BJTkj48,https://www.youtube.com/watch?v=tX09BJTkj48,videos,false
2024-11-19,Salt Lake City Formal Meeting - 11/19/2024,Council,Q677J5Hapns,https://www.youtube.com/watch?v=Q677J5Hapns,streams,true
2024-11-19,Salt Lake City Council Work Session - 11/19/2024,Council,stCzRmbc_iQ,https://www.youtube.com/watch?v=stCzRmbc_iQ,streams,true
2024-11-13,Planning Commission Meeting -- 11/13/2024,PlanningCommission,qvDCK_TcpGU,https://www.youtube.com/watch?v=qvDCK_TcpGU,streams,false
2024-11-12,Salt Lake City Council Work Session - 11/12/2024,Council,IQwnX-dqZ80,https://www.youtube.com/watch?v=IQwnX-dqZ80,streams,true
2024-11-12,Salt Lake City Redevelopment Agency (RDA) Meeting - 11/12/2024,Council,wwYvEeEV1Pk,https://www.youtube.com/watch?v=wwYvEeEV1Pk,streams,true
2024-11-12,Salt Lake City Formal Meeting - 11/12/2024,Council,nvmQC-sHrnM,https://www.youtube.com/watch?v=nvmQC-sHrnM,videos,true
2024-11-07,Historical Landmarks Commission Meeting -- 11/07/2024,Other,kFhUDTP8Nvo,https://www.youtube.com/watch?v=kFhUDTP8Nvo,streams,false
2024-10-23,Planning Commission Meeting -- 10/23/2024,PlanningCommission,S76PF5TuJDA,https://www.youtube.com/watch?v=S76PF5TuJDA,streams,false
2024-10-15,Salt Lake City Formal Meeting - 10/15/2024,Council,y7alkZndrFQ,https://www.youtube.com/watch?v=y7alkZndrFQ,streams,true
2024-10-15,Salt Lake City Council Work Session - 10/15/2024,Council,LC1NXnJ3vIQ,https://www.youtube.com/watch?v=LC1NXnJ3vIQ,streams,true
2024-10-09,Planning Commission Meeting -- 10/09/2024,PlanningCommission,nUezMWzKOMQ,https://www.youtube.com/watch?v=nUezMWzKOMQ,streams,false
2024-10-08,Salt Lake City Council Work Session - 10/08/2024,Council,glEzbftOw_w,https://www.youtube.com/watch?v=glEzbftOw_w,streams,true
2024-10-08,Salt Lake City Redevelopment Agency (RDA) Meeting - 10/08/2024,Council,BUiuvEUcxew,https://www.youtube.com/watch?v=BUiuvEUcxew,streams,true
2024-10-03,Historical Landmarks Commission Meeting -- 10/03/2024,Other,OXBrDcV2cDU,https://www.youtube.com/watch?v=OXBrDcV2cDU,streams,false
2024-10-01,Salt Lake City Formal Meeting - 10/01/2024,Council,r5z7nFxUF0Y,https://www.youtube.com/watch?v=r5z7nFxUF0Y,streams,true
2024-10-01,Salt Lake City Council Work Session - Date 10/01/2024,Council,CrsK3VVcwes,https://www.youtube.com/watch?v=CrsK3VVcwes,streams,true
2024-09-25,Planning Commission Meeting -- 09/25/2024,PlanningCommission,Jz8K3CHsw1g,https://www.youtube.com/watch?v=Jz8K3CHsw1g,streams,false
2024-09-17,Salt Lake City Formal Meeting - 09/17/2024,Council,7YpChyhW2BU,https://www.youtube.com/watch?v=7YpChyhW2BU,streams,true
2024-09-17,Salt Lake City Council Work Session - 09/17/2024,Council,ItSxVWaYZVc,https://www.youtube.com/watch?v=ItSxVWaYZVc,videos,true
2024-09-11,Planning Commission Meeting -- 09/11/2024,PlanningCommission,4NxbubU-Utg,https://www.youtube.com/watch?v=4NxbubU-Utg,streams,false
2024-09-10,Salt Lake City Council Work Session - 09/10/2024,Council,0r9YM0ykUiA,https://www.youtube.com/watch?v=0r9YM0ykUiA,streams,true
2024-09-10,Salt Lake City Redevelopment Agency (RDA) Meeting - 09/10/2024,Council,p5joROr2CC8,https://www.youtube.com/watch?v=p5joROr2CC8,streams,true
2024-09-05,Historical Landmarks Commission Meeting -- 09/05/2024,Other,W8mqD_Cw-Os,https://www.youtube.com/watch?v=W8mqD_Cw-Os,streams,false
2024-09-03,Salt Lake City Council Formal Meeting - 09/03/2024,Council,JnElQWt15SE,https://www.youtube.com/watch?v=JnElQWt15SE,streams,true
2024-09-03,Salt Lake City Council Work Session - 09/03/2024,Council,10XVD1Cz7S4,https://www.youtube.com/watch?v=10XVD1Cz7S4,videos,true
2024-08-28,Planning Commission Meeting -- 08/28/2024,PlanningCommission,qSV7NBoxCX4,https://www.youtube.com/watch?v=qSV7NBoxCX4,streams,false
2024-08-27,Salt Lake City Formal Meeting - Date 08/27/2024,Council,vqNrPD0D5Cc,https://www.youtube.com/watch?v=vqNrPD0D5Cc,streams,true
2024-08-27,Salt Lake City Council Work Session 08/27/2024,Council,nllrry8eTrg,https://www.youtube.com/watch?v=nllrry8eTrg,streams,true
2024-08-15,"Salt Lake City Planning Division Appeals Hearing - August 15, 2024",PlanningDivision,4zT9RMpHE60,https://www.youtube.com/watch?v=4zT9RMpHE60,videos,false
2024-08-14,Planning Commission Meeting -- 08/14/2024,PlanningCommission,TELSDo3eaps,https://www.youtube.com/watch?v=TELSDo3eaps,streams,false
2024-08-13,"Salt Lake City Council Formal Meeting - August 13, 2024",Council,6dAxRgLUwY0,https://www.youtube.com/watch?v=6dAxRgLUwY0,streams,true
2024-08-13,Salt Lake City Council Work Session - 08/13/2024,Council,o6WvChwhOX0,https://www.youtube.com/watch?v=o6WvChwhOX0,streams,true
2024-08-13,Salt Lake City Redevelopment Agency (RDA) Meeting - 08/13/2024,Council,OFn9Gzv0SmU,https://www.youtube.com/watch?v=OFn9Gzv0SmU,streams,true
2024-08-13,Salt Lake City Council Truth-in-Taxation - 08/13/2024,Council,pRY2IQhD6IM,https://www.youtube.com/watch?v=pRY2IQhD6IM,videos,true
2024-08-01,Historical Landmarks Commission Meeting -- 08/01/2024,Other,CGCMiqdXBqk,https://www.youtube.com/watch?v=CGCMiqdXBqk,streams,false
2024-07-31,Planning Commission Meeting -- 07/31/2024,PlanningCommission,GW8WeL2Bxds,https://www.youtube.com/watch?v=GW8WeL2Bxds,streams,false
2024-07-18,"Salt Lake City Planning Division Appeals Hearing July 18, 2024",PlanningDivision,PvCZtJ3roto,https://www.youtube.com/watch?v=PvCZtJ3roto,videos,false
2024-07-10,Planning Commission Meeting -- 07/10/2024,PlanningCommission,0hThFcufIkQ,https://www.youtube.com/watch?v=0hThFcufIkQ,streams,false
2024-07-09,Salt Lake City RDA and City Council Formal Meeting - 07/09/2024,Council,SZzQ2OcCqAk,https://www.youtube.com/watch?v=SZzQ2OcCqAk,streams,true
2024-07-09,Salt Lake City Council Work Session - 07/09/2024,Council,4sig2MdUumo,https://www.youtube.com/watch?v=4sig2MdUumo,streams,true
2024-07-09,Salt Lake City Council Redevelopment Agency (RDA) Meeting - 07/09/2024,Council,9eQllMJi9vw,https://www.youtube.com/watch?v=9eQllMJi9vw,streams,true
2024-07-02,"Salt Lake City Council Work Session - July 2, 2024",Council,06MBPmauxPg,https://www.youtube.com/watch?v=06MBPmauxPg,streams,true
2024-06-26,Planning Commission Meeting -- 06/26/2024,PlanningCommission,5zkjUqI9AXc,https://www.youtube.com/watch?v=5zkjUqI9AXc,streams,false
2024-06-12,Planning Commission Meeting -- 06/12/2024,PlanningCommission,pCaQ9i0Gjbw,https://www.youtube.com/watch?v=pCaQ9i0Gjbw,streams,false
2024-06-11,"Salt Lake City LBA, RDA, and City Council Formal Meeting - 06/11/2024",Council,EDzOAejjrGQ,https://www.youtube.com/watch?v=EDzOAejjrGQ,streams,true
2024-06-11,Salt Lake City Council Work Session - 06/11/2024,Council,iFW8vg7vgbk,https://www.youtube.com/watch?v=iFW8vg7vgbk,streams,true
2024-06-11,Salt Lake City Redevelopment Agency (RDA) Meeting - 06/11/2024,Council,cSqORjLM4_4,https://www.youtube.com/watch?v=cSqORjLM4_4,videos,true
2024-06-06,Salt Lake City Council Work Session -  06/06/2024,Council,Z_dwTtSH6uw,https://www.youtube.com/watch?v=Z_dwTtSH6uw,streams,true
2024-06-05,Historical Landmarks Commission Meeting -- 06/05/2024,Other,3dEV7V4Lowo,https://www.youtube.com/watch?v=3dEV7V4Lowo,streams,false
2024-06-04,"Salt Lake City LBA, RDA, and City Council Formal Meeting - 06/04/2024",Council,enXmvh2i7cg,https://www.youtube.com/watch?v=enXmvh2i7cg,streams,true
2024-06-04,Salt Lake City Council Work Session - 06/04/2024,Council,yNd3yucDKuc,https://www.youtube.com/watch?v=yNd3yucDKuc,streams,true
2024-05-30,Salt Lake City Council Work Session - 05/30/2024,Council,I-1cPm_Ctjk,https://www.youtube.com/watch?v=I-1cPm_Ctjk,streams,true
2024-05-22,Planning Commission Meeting -- 5/22/2024,PlanningCommission,29JhfOr5-eY,https://www.youtube.com/watch?v=29JhfOr5-eY,streams,false
2024-05-21,"Salt Lake City LBA, RDA, and City Council Formal Meeting - 05/21/2024",Council,qa04Vg5N3as,https://www.youtube.com/watch?v=qa04Vg5N3as,streams,true
2024-05-21,Salt Lake City Council Work Session - 05/21/2024,Council,C-njIbHJg_8,https://www.youtube.com/watch?v=C-njIbHJg_8,streams,true
2024-05-21,Salt Lake City Redevelopment Agency (RDA) Meeting - 05/21/2024,Council,-PU410wZ5Lg,https://www.youtube.com/watch?v=-PU410wZ5Lg,streams,true
2024-05-17,Mayor Wilson Memorial Bell Ringing 5/17/2024,Other,AJE2J5TvR8c,https://www.youtube.com/watch?v=AJE2J5TvR8c,videos,false
2024-05-16,"Salt Lake City Planning Division Appeals Hearing May 16, 2024",PlanningDivision,rvxpNd5W4oU,https://www.youtube.com/watch?v=rvxpNd5W4oU,videos,false
2024-05-14,Salt Lake City Council Work Session - 05/14/2024,Council,sjm7mjKQKjI,https://www.youtube.com/watch?v=sjm7mjKQKjI,videos,true
2024-05-14,Salt Lake City Redevelopment Agency (RDA) Meeting - 05/14/2024,Council,KpR72kmPRho,https://www.youtube.com/watch?v=KpR72kmPRho,videos,true
2024-05-08,Planning Commission Meeting - 05/08/2024,PlanningCommission,OdnNgamtMrA,https://www.youtube.com/watch?v=OdnNgamtMrA,streams,false
2024-05-07,Salt Lake City Council Work Session - 05/07/2024,Council,hUB-vryakaE,https://www.youtube.com/watch?v=hUB-vryakaE,streams,true
2024-05-07,"Salt Lake City LBA, RDA, and City Council Formal Meeting - 05/07/2024",Council,4DuwY-onihc,https://www.youtube.com/watch?v=4DuwY-onihc,videos,true
2024-04-24,Planning Commission Meeting - 04/24/2024,PlanningCommission,75HRqikyJnc,https://www.youtube.com/watch?v=75HRqikyJnc,streams,false
2024-04-18,"Salt Lake City Planning Division Appeals Hearing April 18, 2024",PlanningDivision,MBSF3f7xPz4,https://www.youtube.com/watch?v=MBSF3f7xPz4,videos,false
2024-04-16,Salt Lake City Council Formal Meeting - 04/16/2024,Council,r9MgPwrarI8,https://www.youtube.com/watch?v=r9MgPwrarI8,streams,true
2024-04-16,Salt Lake City Council Work Session - 04/16/2024,Council,HY6Mc4g_8mk,https://www.youtube.com/watch?v=HY6Mc4g_8mk,streams,true
2024-04-16,Salt Lake City Redevelopment Agency (RDA) Meeting - 04/16/2024,Council,zhtPdqXr6bw,https://www.youtube.com/watch?v=zhtPdqXr6bw,streams,true
2024-04-10,Planning Commission Meeting - 04/10/2024,PlanningCommission,nxRfaFheR7U,https://www.youtube.com/watch?v=nxRfaFheR7U,streams,false
2024-04-02,Salt Lake City Formal Meeting - 04/02/2024,Council,t7Cblaqx3vw,https://www.youtube.com/watch?v=t7Cblaqx3vw,streams,true
2024-04-02,Salt Lake City Council Work Session - 04/02/2024,Council,6asacnZjwDA,https://www.youtube.com/watch?v=6asacnZjwDA,streams,true
2024-03-28,"Salt Lake City Planning Division Administrative Hearing March 28, 2024",PlanningDivision,TqFEz8qVDdw,https://www.youtube.com/watch?v=TqFEz8qVDdw,videos,false
2024-03-27,Planning Commission Meeting - 03/27/2024,PlanningCommission,cDBnGNY3TaI,https://www.youtube.com/watch?v=cDBnGNY3TaI,streams,false
2024-03-26,Salt Lake City Council Formal Meeting - 03/26/2024,Council,NczNQt4gETQ,https://www.youtube.com/watch?v=NczNQt4gETQ,streams,true
2024-03-26,"Salt Lake City Council Work Session March 26, 2024",Council,ndfnB_h5-wM,https://www.youtube.com/watch?v=ndfnB_h5-wM,streams,true
2024-03-19,Salt Lake City Council Work Session - 03/19/2024,Council,qZgPpHDFE_o,https://www.youtube.com/watch?v=qZgPpHDFE_o,streams,true
2024-03-19,Salt Lake City Redevelopment Agency (RDA) Meeting - 03/19/2024,Council,_xblfK8LP3I,https://www.youtube.com/watch?v=_xblfK8LP3I,streams,true
2024-03-13,Planning Commission Meeting - 03/13/2024,PlanningCommission,uF7JUL7ymEg,https://www.youtube.com/watch?v=uF7JUL7ymEg,streams,false
2024-03-07,Historical Landmark Commission Meeting - 03/07/2024,Other,bZto9fMui4A,https://www.youtube.com/watch?v=bZto9fMui4A,streams,false
2024-03-05,Salt Lake City Council Formal Meeting - 03/05/2024,Council,kRHF-yk_mM4,https://www.youtube.com/watch?v=kRHF-yk_mM4,streams,true
2024-03-05,Salt Lake City Council Work Session - 03/05/2024,Council,WaynWau6vpE,https://www.youtube.com/watch?v=WaynWau6vpE,streams,true
2024-02-28,Planning Commission Meeting - 02/28/2024,PlanningCommission,8xMhUi7ke30,https://www.youtube.com/watch?v=8xMhUi7ke30,streams,false
2024-02-28,Planning Commission Meeting - 02/28/2024,PlanningCommission,lBRjhhFkQwI,https://www.youtube.com/watch?v=lBRjhhFkQwI,streams,false
2024-02-22,"Salt Lake City Planning Division Administrative Hearing February 22, 2024",PlanningDivision,FCCEkgoOSRU,https://www.youtube.com/watch?v=FCCEkgoOSRU,videos,false
2024-02-20,Salt Lake City Formal Meeting - 02/20/2024,Council,MLE9W1OwWro,https://www.youtube.com/watch?v=MLE9W1OwWro,streams,true
2024-02-20,Salt Lake City Council Work Session - 02/20/2024,Council,XM3Ku82j0TA,https://www.youtube.com/watch?v=XM3Ku82j0TA,streams,true
2024-02-15,"Salt Lake City Planning Division Appeals Hearing February 15, 2024",PlanningDivision,ndZ9SNCmHwU,https://www.youtube.com/watch?v=ndZ9SNCmHwU,videos,false
2024-02-14,Planning Commission Meeting - 02/14/2024,PlanningCommission,x5RqgoA-wq8,https://www.youtube.com/watch?v=x5RqgoA-wq8,streams,false
2024-02-13,Salt Lake City Council Work Session - 02/13/2024,Council,gqhcw--1dlY,https://www.youtube.com/watch?v=gqhcw--1dlY,streams,true
2024-02-13,Salt Lake City Redevelopment Agency (RDA) Meeting - 02/13/2024,Council,PjdHAWJr4pY,https://www.youtube.com/watch?v=PjdHAWJr4pY,streams,true
2024-02-06,Salt Lake City Council Formal Meeting - 02/06/2024,Council,m401e0k23Ww,https://www.youtube.com/watch?v=m401e0k23Ww,streams,true
2024-02-06,Salt Lake City Council Work Session - 02/06/2024,Council,2QJBrKJzMWM,https://www.youtube.com/watch?v=2QJBrKJzMWM,streams,true
2024-02-01,Historic Landmarks Commission Meeting - 02/01/2024,Other,X9sjNKLK7N0,https://www.youtube.com/watch?v=X9sjNKLK7N0,streams,false
2024-01-24,Planning Commission Meeting - 01/24/2024,PlanningCommission,t42wuJImm2E,https://www.youtube.com/watch?v=t42wuJImm2E,streams,false
2024-01-24,Planning Commission Meeting - 01/24/2024,PlanningCommission,3t0gBxEvZaY,https://www.youtube.com/watch?v=3t0gBxEvZaY,streams,false
2024-01-24,Planning Commission Meeting - 01/24/2024,PlanningCommission,qF3wHOFZauQ,https://www.youtube.com/watch?v=qF3wHOFZauQ,streams,false
2024-01-18,"Salt Lake City Planning Division Appeals Hearing January 18, 2024",PlanningDivision,pUTDp2t1Mno,https://www.youtube.com/watch?v=pUTDp2t1Mno,videos,false
2024-01-16,Salt Lake City Formal Meeting - 01/16/2024,Council,r3uLy7a7TdU,https://www.youtube.com/watch?v=r3uLy7a7TdU,streams,true
2024-01-16,Salt Lake City Council Work Session - 1/16/2024,Council,OIfJQb_I0Is,https://www.youtube.com/watch?v=OIfJQb_I0Is,videos,true
2024-01-10,Planning Commission Meeting - 01/10/2024,PlanningCommission,nEv_iHB08H8,https://www.youtube.com/watch?v=nEv_iHB08H8,streams,false
2024-01-09,Salt Lake City Council Work Session - 01/09/2024,Council,oLhj4KWqaj4,https://www.youtube.com/watch?v=oLhj4KWqaj4,streams,true
2024-01-09,Salt Lake City Redevelopment Agency (RDA) Meeting - 01/09/2024,Council,_BSdaoDv2yA,https://www.youtube.com/watch?v=_BSdaoDv2yA,streams,true
2024-01-09,Salt Lake City Formal Meeting  - 1/09/2024,Council,aI4EGec9aaw,https://www.youtube.com/watch?v=aI4EGec9aaw,videos,true
2024-01-04,Historical Landmark Commission Meeting - 01/04/2024,Other,xYNsZ6oIZLU,https://www.youtube.com/watch?v=xYNsZ6oIZLU,streams,false
2024-01-04,Historical Landmark Commission Meeting - 01/04/2024,Other,y9yViRuKUsM,https://www.youtube.com/watch?v=y9yViRuKUsM,streams,false
2023-12-21,"Salt Lake City Planning Division Appeals Hearing December 21, 2023",PlanningDivision,TG0KTNwZ84I,https://www.youtube.com/watch?v=TG0KTNwZ84I,videos,false
2023-12-13,Planning Commission Meeting - 12/13/2023,PlanningCommission,O1geHGiMa80,https://www.youtube.com/watch?v=O1geHGiMa80,streams,false
2023-12-12,Salt Lake City Council Formal Meeting - 12/12/2023,Council,dCNWJ2OpcVM,https://www.youtube.com/watch?v=dCNWJ2OpcVM,streams,true
2023-12-12,Salt Lake City Council Work Session - 12/12/2023,Council,WYL62mLPaks,https://www.youtube.com/watch?v=WYL62mLPaks,streams,true
2023-12-12,Salt Lake City Redevelopment Agency (RDA) - 12/12/2023,Council,dT34_YcfyI0,https://www.youtube.com/watch?v=dT34_YcfyI0,videos,true
2023-12-05,Salt Lake City Formal - 12/05/2023,Council,dNEiuTjaFp0,https://www.youtube.com/watch?v=dNEiuTjaFp0,streams,true
2023-12-05,Salt Lake City Council Work Session - 12/05/2023,Council,SI6zchkGQ_I,https://www.youtube.com/watch?v=SI6zchkGQ_I,streams,true
2023-12-05,Salt Lake City Limited Board of Canvassers Meeting - 12/05/2023,Other,7w0EYT-2XKY,https://www.youtube.com/watch?v=7w0EYT-2XKY,videos,true
2023-11-29,Planning Commission Meeting - 11/29/2023,PlanningCommission,BhS3jNs9sTg,https://www.youtube.com/watch?v=BhS3jNs9sTg,streams,false
2023-11-14,Salt Lake City Formal Meeting - 11/14/2023,Council,5EdkL0_vU20,https://www.youtube.com/watch?v=5EdkL0_vU20,streams,true
2023-11-14,Salt Lake City Council Work Session - 11/14/2023,Council,XePOmfFV5-k,https://www.youtube.com/watch?v=XePOmfFV5-k,streams,true
2023-11-14,Salt Lake City Redevelopment Agency (RDA) Meeting - 11/14/2023,Council,fsNquU8od6I,https://www.youtube.com/watch?v=fsNquU8od6I,streams,true
2023-11-08,Planning Commission Meeting - 11/08/2023,PlanningCommission,Elui40tUOJI,https://www.youtube.com/watch?v=Elui40tUOJI,streams,false
2023-11-07,Salt Lake City Formal Meeting - 11/07/2023,Council,fiwCw_A10A8,https://www.youtube.com/watch?v=fiwCw_A10A8,streams,true
2023-11-07,Salt Lake City Council Work Session - 11/07/2023,Council,xfy413FkKZo,https://www.youtube.com/watch?v=xfy413FkKZo,streams,true
2023-11-02,Historic Landmark Commission Meeting - 11/02/2023,Other,3RHYbc5RAEs,https://www.youtube.com/watch?v=3RHYbc5RAEs,streams,false
