candidate,office,seat,election_year,filing_date,reporting_period,date,vendor_raw,vendor_normalized,purpose,amount,in_kind,is_incremental,source_filing,document_id,line_no,extraction_confidence,extract_method,needs_review
Doyle Mortimer,Council,At-Large,2025,2025-08-05,Primary Report,2025-07-26,Sun Printing,Sun Printing,Campaign Mailer,3769.72,False,True,raw/202508_Doyles-updated-Campaign-Finance-Report-Jul-31.pdf,61621de7,67,high,utah_standard_form/text,0
Doyle Mortimer,Council,At-Large,2025,2025-08-05,Primary Report,2025-07-30,Macey's,Macey's,Refreshments for Meeting,28.28,False,True,raw/202508_Doyles-updated-Campaign-Finance-Report-Jul-31.pdf,61621de7,68,high,utah_standard_form/text,0
Doyle Mortimer,Council,At-Large,2025,2025-08-05,Primary Report,2025-07-31,Jake Suazo,Jake Suazo,"Putting up campaign signs, etc",360.00,False,True,raw/202508_Doyles-updated-Campaign-Finance-Report-Jul-31.pdf,61621de7,69,high,utah_standard_form/text,0
Doyle Mortimer,Council,At-Large,2025,2025-10-07,28 days before Election,2025-08-01,Google,Google,Social Media,1.82,False,True,raw/202510_Mortimer-28-days.pdf,b77458d7,52,high,utah_standard_form/text,0
Doyle Mortimer,Council,At-Large,2025,2025-10-07,28 days before Election,2025-08-20,Poliengine,Poliengine,Website Services,35.00,False,True,raw/202510_Mortimer-28-days.pdf,b77458d7,53,high,utah_standard_form/text,0
Doyle Mortimer,Council,At-Large,2025,2025-10-07,28 days before Election,2025-09-04,Carol's Copy Center,Carol's Copy Center,Printing,8.60,False,True,raw/202510_Mortimer-28-days.pdf,b77458d7,54,high,utah_standard_form/text,0
Doyle Mortimer,Council,At-Large,2025,2025-10-07,28 days before Election,2025-09-07,Fedex Office,Fedex Office,Printing,7.63,False,True,raw/202510_Mortimer-28-days.pdf,b77458d7,55,high,utah_standard_form/text,0
Doyle Mortimer,Council,At-Large,2025,2025-10-07,28 days before Election,2025-09-09,Notatek,Notatek,Campaign Signage,713.04,False,True,raw/202510_Mortimer-28-days.pdf,b77458d7,56,high,utah_standard_form/text,0
Doyle Mortimer,Council,At-Large,2025,2025-10-07,28 days before Election,2025-09-15,Walmart,Walmart,brochure Supplies,35.67,False,True,raw/202510_Mortimer-28-days.pdf,b77458d7,57,high,utah_standard_form/text,0
Doyle Mortimer,Council,At-Large,2025,2025-10-07,28 days before Election,2025-09-17,Allred's Ace Hdware,Allred's Ace Hdware,Sign supplies,10.30,False,True,raw/202510_Mortimer-28-days.pdf,b77458d7,58,high,utah_standard_form/text,0
Doyle Mortimer,Council,At-Large,2025,2025-10-07,28 days before Election,2025-09-21,Poliengine,Poliengine,Website Services,35.00,False,True,raw/202510_Mortimer-28-days.pdf,b77458d7,59,high,utah_standard_form/text,0
Doyle Mortimer,Council,At-Large,2025,2025-10-07,28 days before Election,2025-09-23,Max Baller,Max Baller,Campaign help,200.00,False,True,raw/202510_Mortimer-28-days.pdf,b77458d7,60,high,utah_standard_form/text,0
Doyle Mortimer,Council,At-Large,2025,2025-10-07,28 days before Election,2025-10-01,Arena,Arena,Social Media,2574.67,False,True,raw/202510_Mortimer-28-days.pdf,b77458d7,61,high,utah_standard_form/text,0
Doyle Mortimer,Council,At-Large,2025,2025-10-28,7 days before Election,2025-10-14,Harmon's,Harmon's,Canvassing supplies,4.80,False,True,raw/202510_Moritimer-7-days.pdf,edd93ca4,45,high,utah_standard_form/text,0
Doyle Mortimer,Council,At-Large,2025,2025-10-28,7 days before Election,2025-10-21,Poliengine,Poliengine,Website Services,35.00,False,True,raw/202510_Moritimer-7-days.pdf,edd93ca4,46,high,utah_standard_form/text,0
Doyle Mortimer,Council,At-Large,2025,2025-10-28,7 days before Election,2025-10-21,Vottiv,Vottiv,Campaign Software use,309.97,False,True,raw/202510_Moritimer-7-days.pdf,edd93ca4,47,high,utah_standard_form/text,0
Doyle Mortimer,Council,At-Large,2025,2025-10-28,7 days before Election,2025-10-22,Postmaster,Postmaster,Postage,4571.35,False,True,raw/202510_Moritimer-7-days.pdf,edd93ca4,48,high,utah_standard_form/text,0
Doyle Mortimer,Council,At-Large,2025,2025-10-28,7 days before Election,2025-10-23,Postmaster,Postmaster,Postage,1482.38,False,True,raw/202510_Moritimer-7-days.pdf,edd93ca4,49,high,utah_standard_form/text,0
Doyle Mortimer,Council,At-Large,2025,2025-11-25,Final Report,2025-10-29,Mobiles Broadcast,Mobiles Broadcast,Text campaign,400.00,False,True,raw/202512_Mortimer-Final.pdf,1ba727d1,41,high,utah_standard_form/text,0
Doyle Mortimer,Council,At-Large,2025,2025-11-25,Final Report,2025-11-03,Vottiv,Vottiv,Campaign software,405.00,False,True,raw/202512_Mortimer-Final.pdf,1ba727d1,42,high,utah_standard_form/text,0
Doyle Mortimer,Council,At-Large,2025,2025-11-25,Final Report,2025-11-04,Costco,Costco,Election nite event,365.78,False,True,raw/202512_Mortimer-Final.pdf,1ba727d1,43,high,utah_standard_form/text,0
Doyle Mortimer,Council,At-Large,2025,2025-11-25,Final Report,2025-11-08,Happy Sumo,Happy Sumo,Committee meeting,117.00,False,True,raw/202512_Mortimer-Final.pdf,1ba727d1,44,high,utah_standard_form/text,0
Karen McCandless,Mayor,,2025,2025-10-07,28 days before Election,2025-01-09,Proxomity Impact,Proxomity Impact,Campaign web platform,2556.00,False,True,raw/202510_McCandless-28-days.pdf,05388897,v1,medium,utah_standard_form/vision,0
Karen McCandless,Mayor,,2025,2025-10-07,28 days before Election,2025-05-04,Aubergine Kitchen,Aubergine Kitchen,Lunch meeting,16.28,False,True,raw/202510_McCandless-28-days.pdf,05388897,v2,medium,utah_standard_form/vision,0
Karen McCandless,Mayor,,2025,2025-10-07,28 days before Election,2025-05-07,Amazon,Amazon,Event Supplies,53.67,False,True,raw/202510_McCandless-28-days.pdf,05388897,v3,medium,utah_standard_form/vision,0
Karen McCandless,Mayor,,2025,2025-10-07,28 days before Election,2025-05-07,Amazon,Amazon,Event Supplies,28.24,False,True,raw/202510_McCandless-28-days.pdf,05388897,v4,medium,utah_standard_form/vision,0
Karen McCandless,Mayor,,2025,2025-10-07,28 days before Election,2025-05-07,Amazon,Amazon,Supplies,42.97,False,True,raw/202510_McCandless-28-days.pdf,05388897,v5,medium,utah_standard_form/vision,0
Karen McCandless,Mayor,,2025,2025-10-07,28 days before Election,2025-05-07,Amazon,Amazon,Business Cards,52.61,False,True,raw/202510_McCandless-28-days.pdf,05388897,v6,medium,utah_standard_form/vision,0
Karen McCandless,Mayor,,2025,2025-10-07,28 days before Election,2025-05-07,Harmons,Harmons,Event Food,114.33,False,True,raw/202510_McCandless-28-days.pdf,05388897,v7,medium,utah_standard_form/vision,0
Karen McCandless,Mayor,,2025,2025-10-07,28 days before Election,2025-05-07,Zurchers,Zurchers,Event Supplies,2.15,False,True,raw/202510_McCandless-28-days.pdf,05388897,v8,medium,utah_standard_form/vision,0
Karen McCandless,Mayor,,2025,2025-10-07,28 days before Election,2025-05-09,Zurchers,Zurchers,Event Supplies,42.04,False,True,raw/202510_McCandless-28-days.pdf,05388897,v9,medium,utah_standard_form/vision,0
Karen McCandless,Mayor,,2025,2025-10-07,28 days before Election,2025-05-15,Amazon,Amazon,Thank you cards,41.85,False,True,raw/202510_McCandless-28-days.pdf,05388897,v10,medium,utah_standard_form/vision,0
Karen McCandless,Mayor,,2025,2025-10-07,28 days before Election,2025-05-20,City of Orem,City of Orem,Parade entry,100.00,False,True,raw/202510_McCandless-28-days.pdf,05388897,v11,medium,utah_standard_form/vision,0
Karen McCandless,Mayor,,2025,2025-10-07,28 days before Election,2025-05-22,Winco,Winco,Parade Supplies,184.12,False,True,raw/202510_McCandless-28-days.pdf,05388897,v12,medium,utah_standard_form/vision,0
Karen McCandless,Mayor,,2025,2025-10-07,28 days before Election,2025-05-28,360onlineprint,360onlineprint,Printing,80.35,False,True,raw/202510_McCandless-28-days.pdf,05388897,v13,medium,utah_standard_form/vision,0
Karen McCandless,Mayor,,2025,2025-10-07,28 days before Election,2025-06-01,Sun Lithograph,Sun Lithograph,Signs,2182.54,False,True,raw/202510_McCandless-28-days.pdf,05388897,v14,medium,utah_standard_form/vision,0
Karen McCandless,Mayor,,2025,2025-10-07,28 days before Election,2025-06-02,UVU,Uvu,Parking,2.30,False,True,raw/202510_McCandless-28-days.pdf,05388897,v15,medium,utah_standard_form/vision,0
Karen McCandless,Mayor,,2025,2025-10-07,28 days before Election,2025-06-05,City of Orem,City of Orem,Filing Fee,150.00,False,True,raw/202510_McCandless-28-days.pdf,05388897,v16,medium,utah_standard_form/vision,0
Karen McCandless,Mayor,,2025,2025-10-07,28 days before Election,2025-06-06,Sunrise Printing,Sunrise Printing,Shirts,229.73,False,True,raw/202510_McCandless-28-days.pdf,05388897,v17,medium,utah_standard_form/vision,0
Karen McCandless,Mayor,,2025,2025-10-07,28 days before Election,2025-06-07,Winco,Winco,Parade Supplies,9.39,False,True,raw/202510_McCandless-28-days.pdf,05388897,v18,medium,utah_standard_form/vision,0
Karen McCandless,Mayor,,2025,2025-10-07,28 days before Election,2025-06-29,Home Depot,Home Depot,Posts,75.00,False,True,raw/202510_McCandless-28-days.pdf,05388897,v19,medium,utah_standard_form/vision,0
Karen McCandless,Mayor,,2025,2025-10-07,28 days before Election,2025-07-11,Amazon,Amazon,Supplies,7.70,False,True,raw/202510_McCandless-28-days.pdf,05388897,v20,medium,utah_standard_form/vision,0
Karen McCandless,Mayor,,2025,2025-10-07,28 days before Election,2025-07-11,Amazon,Amazon,Supplies,32.22,False,True,raw/202510_McCandless-28-days.pdf,05388897,v21,medium,utah_standard_form/vision,0
Karen McCandless,Mayor,,2025,2025-10-07,28 days before Election,2025-07-16,Amazon,Amazon,Supplies,30.92,False,True,raw/202510_McCandless-28-days.pdf,05388897,v22,medium,utah_standard_form/vision,0
Karen McCandless,Mayor,,2025,2025-10-07,28 days before Election,2025-07-16,Notatek,Notatek,Signs,1173.87,False,True,raw/202510_McCandless-28-days.pdf,05388897,v23,medium,utah_standard_form/vision,0
Karen McCandless,Mayor,,2025,2025-10-07,28 days before Election,2025-07-18,Amazon,Amazon,Supplies,32.22,False,True,raw/202510_McCandless-28-days.pdf,05388897,v24,medium,utah_standard_form/vision,0
Karen McCandless,Mayor,,2025,2025-10-07,28 days before Election,2025-07-18,Amazon,Amazon,Event Supplies,59.10,False,True,raw/202510_McCandless-28-days.pdf,05388897,v25,medium,utah_standard_form/vision,0
Karen McCandless,Mayor,,2025,2025-10-07,28 days before Election,2025-07-20,Home Depot,Home Depot,Posts,64.15,False,True,raw/202510_McCandless-28-days.pdf,05388897,v26,medium,utah_standard_form/vision,0
Karen McCandless,Mayor,,2025,2025-10-07,28 days before Election,2025-07-22,Amazon,Amazon,Supplies,5.78,False,True,raw/202510_McCandless-28-days.pdf,05388897,v27,medium,utah_standard_form/vision,0
Karen McCandless,Mayor,,2025,2025-10-07,28 days before Election,2025-07-27,Sun Lithograph,Sun Lithograph,Printing,429.78,False,True,raw/202510_McCandless-28-days.pdf,05388897,v28,medium,utah_standard_form/vision,0
Karen McCandless,Mayor,,2025,2025-10-07,28 days before Election,2025-08-02,Public Affairs Partners,Public Affairs Partners,Digital Advertising #1,500.00,False,True,raw/202510_McCandless-28-days.pdf,05388897,v29,medium,utah_standard_form/vision,0
Karen McCandless,Mayor,,2025,2025-10-07,28 days before Election,2025-08-02,Public Affairs Partners,Public Affairs Partners,Digital Advertising #2,500.00,False,True,raw/202510_McCandless-28-days.pdf,05388897,v30,medium,utah_standard_form/vision,0
Karen McCandless,Mayor,,2025,2025-10-07,28 days before Election,2025-09-09,Peczuh Printing,Peczuh Printing,Printing,1142.72,False,True,raw/202510_McCandless-28-days.pdf,05388897,v31,medium,utah_standard_form/vision,0
Karen McCandless,Mayor,,2025,2025-10-07,28 days before Election,2025-09-09,Home Depot,Home Depot,Posts,206.40,False,True,raw/202510_McCandless-28-days.pdf,05388897,v32,medium,utah_standard_form/vision,0
Karen McCandless,Mayor,,2025,2025-10-07,28 days before Election,2025-09-10,Home Depot,Home Depot,Posts,221.78,False,True,raw/202510_McCandless-28-days.pdf,05388897,v33,medium,utah_standard_form/vision,0
Karen McCandless,Mayor,,2025,2025-10-07,28 days before Election,2025-09-12,USPS,Usps,Stamps,117.00,False,True,raw/202510_McCandless-28-days.pdf,05388897,v34,medium,utah_standard_form/vision,0
Karen McCandless,Mayor,,2025,2025-10-07,28 days before Election,2025-09-18,GoDaddy,GoDaddy,Web product,10.73,False,True,raw/202510_McCandless-28-days.pdf,05388897,v35,medium,utah_standard_form/vision,0
Karen McCandless,Mayor,,2025,2025-10-07,28 days before Election,2025-09-18,Notatek,Notatek,Signs,947.82,False,True,raw/202510_McCandless-28-days.pdf,05388897,v36,medium,utah_standard_form/vision,0
Karen McCandless,Mayor,,2025,2025-10-07,28 days before Election,2025-09-18,Glen Ricks Photography,Glen Ricks Photography,Photography,483.52,False,True,raw/202510_McCandless-28-days.pdf,05388897,v37,medium,utah_standard_form/vision,0
Karen McCandless,Mayor,,2025,2025-10-07,28 days before Election,2025-09-19,Target,Target,Event Supplies,30.11,False,True,raw/202510_McCandless-28-days.pdf,05388897,v38,medium,utah_standard_form/vision,0
Karen McCandless,Mayor,,2025,2025-10-07,28 days before Election,2025-09-23,Sun Lithograph,Sun Lithograph,Printing,4700.25,False,True,raw/202510_McCandless-28-days.pdf,05388897,v39,medium,utah_standard_form/vision,0
Karen McCandless,Mayor,,2025,2025-10-07,28 days before Election,2025-09-23,In the Field Canvassing,In the Field Canvassing,Canvassing,7350.00,False,True,raw/202510_McCandless-28-days.pdf,05388897,v40,medium,utah_standard_form/vision,0
Karen McCandless,Mayor,,2025,2025-10-07,28 days before Election,2025-09-24,Notatek,Notatek,Signs,340.08,False,True,raw/202510_McCandless-28-days.pdf,05388897,v41,medium,utah_standard_form/vision,0
Karen McCandless,Mayor,,2025,2025-10-07,28 days before Election,2025-09-29,Arena,Arena,Digital Advertising,8000.00,False,True,raw/202510_McCandless-28-days.pdf,05388897,v42,medium,utah_standard_form/vision,0
Karen McCandless,Mayor,,2025,2025-10-07,28 days before Election,2025-10-02,Proximity Impact,Proximity Impact,cc processing fees compile,545.20,False,True,raw/202510_McCandless-28-days.pdf,05388897,v43,medium,utah_standard_form/vision,0
Karen McCandless,Mayor,,2025,2025-10-28,7 days before Election,2025-10-05,Sun Lithographing,Sun Lithographing,Printing/Postage,16368.50,False,True,raw/202510_McCandless-7-days.pdf,b164c56a,v1,medium,utah_standard_form/vision,0
Karen McCandless,Mayor,,2025,2025-10-28,7 days before Election,2025-10-09,Notatek,Notatek,Signs,532.97,False,True,raw/202510_McCandless-7-days.pdf,b164c56a,v2,medium,utah_standard_form/vision,0
Karen McCandless,Mayor,,2025,2025-10-28,7 days before Election,2025-10-11,Sun Lithographing,Sun Lithographing,Printing/Postage,832.14,False,True,raw/202510_McCandless-7-days.pdf,b164c56a,v3,medium,utah_standard_form/vision,0
Karen McCandless,Mayor,,2025,2025-10-28,7 days before Election,2025-10-16,Vottiv Campaigns,Vottiv Campaigns,Messaging,650.00,False,True,raw/202510_McCandless-7-days.pdf,b164c56a,v4,medium,utah_standard_form/vision,0
Karen McCandless,Mayor,,2025,2025-10-28,7 days before Election,2025-10-20,Fed Ex,Fed Ex,Printing,5.72,False,True,raw/202510_McCandless-7-days.pdf,b164c56a,v5,medium,utah_standard_form/vision,0
Karen McCandless,Mayor,,2025,2025-10-28,7 days before Election,2025-10-21,Kena Mathews,Kena Mathews,Refreshments,146.05,False,True,raw/202510_McCandless-7-days.pdf,b164c56a,v6,medium,utah_standard_form/vision,0
Karen McCandless,Mayor,,2025,2025-10-28,7 days before Election,2025-10-21,UVU Parking App,Uvu Parking App,Parking,40.00,False,True,raw/202510_McCandless-7-days.pdf,b164c56a,v7,medium,utah_standard_form/vision,0
Karen McCandless,Mayor,,2025,2025-10-28,7 days before Election,2025-10-23,Vottiv Campaigns,Vottiv Campaigns,Messaging,849.98,False,True,raw/202510_McCandless-7-days.pdf,b164c56a,v8,medium,utah_standard_form/vision,0
Karen McCandless,Mayor,,2025,2025-10-28,7 days before Election,2025-10-23,Proximity Impact,Proximity Impact,cc fees,13.96,False,True,raw/202510_McCandless-7-days.pdf,b164c56a,v9,medium,utah_standard_form/vision,0
Karen McCandless,Mayor,,2025,2025-11-25,Final Report,2025-10-24,Notatek,Notatek,Signs,368.56,False,True,raw/202512_McCancdless-Final.pdf,e873aa17,v1,medium,utah_standard_form/vision,0
Karen McCandless,Mayor,,2025,2025-11-25,Final Report,2025-10-28,Doug Larson,Doug Larson,Video,450.00,False,True,raw/202512_McCancdless-Final.pdf,e873aa17,v2,medium,utah_standard_form/vision,0
Karen McCandless,Mayor,,2025,2025-11-25,Final Report,2025-10-31,Vottiv Campaigns,Vottiv Campaigns,Messaging,349.98,False,True,raw/202512_McCancdless-Final.pdf,e873aa17,v3,medium,utah_standard_form/vision,0
Karen McCandless,Mayor,,2025,2025-11-25,Final Report,2025-11-01,Aerwyn Whitlock,Aerwyn Whitlock,Thank you items,100.00,False,True,raw/202512_McCancdless-Final.pdf,e873aa17,v4,medium,utah_standard_form/vision,0
Karen McCandless,Mayor,,2025,2025-11-25,Final Report,2025-11-05,Anna Greene,Anna Greene,Event Supplies,200.00,False,True,raw/202512_McCancdless-Final.pdf,e873aa17,v5,medium,utah_standard_form/vision,0
Karen McCandless,Mayor,,2025,2025-11-25,Final Report,2025-11-17,In the Field,In the Field,Canvassing,13468.00,False,True,raw/202512_McCancdless-Final.pdf,e873aa17,v6,medium,utah_standard_form/vision,0
Karen McCandless,Mayor,,2025,2025-11-25,Final Report,2025-12-01,gs-jj.com,gs-jj.com,Thank you items,90.70,False,True,raw/202512_McCancdless-Final.pdf,e873aa17,v7,medium,utah_standard_form/vision,0
Karen McCandless,Mayor,,2025,2025-11-25,Final Report,2025-12-02,Proximity Campaign,Proximity Campaign,CC fee,4.84,False,True,raw/202512_McCancdless-Final.pdf,e873aa17,v8,medium,utah_standard_form/vision,0
LaNae Millett,Council,At-Large,2025,2025-08-05,Primary Report,2025-05-20,Orem City,Orem City,Parade,100.00,False,True,raw/202508_LaNae-Millett-primary.pdf,28d3267f,v1,medium,utah_standard_form/vision,0
LaNae Millett,Council,At-Large,2025,2025-08-05,Primary Report,2025-05-28,Old Navy,Old Navy,Shirts,32.24,False,True,raw/202508_LaNae-Millett-primary.pdf,28d3267f,v2,medium,utah_standard_form/vision,0
LaNae Millett,Council,At-Large,2025,2025-08-05,Primary Report,2025-06-02,Orem City,Orem City,Filing Fee,75.00,False,True,raw/202508_LaNae-Millett-primary.pdf,28d3267f,v3,medium,utah_standard_form/vision,0
LaNae Millett,Council,At-Large,2025,2025-08-05,Primary Report,2025-06-02,Dollar Tree,Dollar Tree,Parade,14.72,False,True,raw/202508_LaNae-Millett-primary.pdf,28d3267f,v4,medium,utah_standard_form/vision,0
LaNae Millett,Council,At-Large,2025,2025-08-05,Primary Report,2025-06-07,WinCo,WinCo,Parade,590.87,False,True,raw/202508_LaNae-Millett-primary.pdf,28d3267f,v5,medium,utah_standard_form/vision,0
LaNae Millett,Council,At-Large,2025,2025-08-05,Primary Report,2025-06-07,UCRP,Ucrp,Booth Fee,50.00,False,True,raw/202508_LaNae-Millett-primary.pdf,28d3267f,v6,medium,utah_standard_form/vision,0
LaNae Millett,Council,At-Large,2025,2025-08-05,Primary Report,2025-06-13,Home Depot,Home Depot,Signs,63.28,False,True,raw/202508_LaNae-Millett-primary.pdf,28d3267f,v7,medium,utah_standard_form/vision,0
LaNae Millett,Council,At-Large,2025,2025-08-05,Primary Report,2025-06-16,Old Navy,Old Navy,Shirts,42.98,False,True,raw/202508_LaNae-Millett-primary.pdf,28d3267f,v8,medium,utah_standard_form/vision,0
LaNae Millett,Council,At-Large,2025,2025-08-05,Primary Report,2025-06-17,Zurchers,Zurchers,Meet/Greet,16.76,False,True,raw/202508_LaNae-Millett-primary.pdf,28d3267f,v9,medium,utah_standard_form/vision,0
LaNae Millett,Council,At-Large,2025,2025-08-05,Primary Report,2025-06-17,Costco,Costco,Meet/Greet,21.39,False,True,raw/202508_LaNae-Millett-primary.pdf,28d3267f,v10,medium,utah_standard_form/vision,0
LaNae Millett,Council,At-Large,2025,2025-08-05,Primary Report,2025-06-23,Veracity,Veracity,Consulting,591.96,False,True,raw/202508_LaNae-Millett-primary.pdf,28d3267f,v11,medium,utah_standard_form/vision,0
LaNae Millett,Council,At-Large,2025,2025-08-05,Primary Report,2025-07-01,Squarespace,Squarespace,Website,296.56,False,True,raw/202508_LaNae-Millett-primary.pdf,28d3267f,v12,medium,utah_standard_form/vision,0
LaNae Millett,Council,At-Large,2025,2025-08-05,Primary Report,2025-07-02,Warehouse,Warehouse,Meet/Greet,75.22,False,True,raw/202508_LaNae-Millett-primary.pdf,28d3267f,v13,medium,utah_standard_form/vision,0
LaNae Millett,Council,At-Large,2025,2025-08-05,Primary Report,2025-07-10,Costco,Costco,Meet/Greet,20.58,False,True,raw/202508_LaNae-Millett-primary.pdf,28d3267f,v14,medium,utah_standard_form/vision,0
LaNae Millett,Council,At-Large,2025,2025-08-05,Primary Report,2025-07-21,Staples,Staples,Labels,40.64,False,True,raw/202508_LaNae-Millett-primary.pdf,28d3267f,v15,medium,utah_standard_form/vision,0
LaNae Millett,Council,At-Large,2025,2025-08-05,Primary Report,2025-07-21,Veracity Enterprises,Veracity Enterprises,Printed Materials,500.00,False,True,raw/202508_LaNae-Millett-primary.pdf,28d3267f,v16,medium,utah_standard_form/vision,0
LaNae Millett,Council,At-Large,2025,2025-08-05,Primary Report,2025-07-22,FedEx,FedEx,Meet/Greet,75.20,False,True,raw/202508_LaNae-Millett-primary.pdf,28d3267f,v17,medium,utah_standard_form/vision,0
LaNae Millett,Council,At-Large,2025,2025-08-05,Primary Report,2025-07-22,UTGOP,Utgop,Postage For Mailer,738.33,False,True,raw/202508_LaNae-Millett-primary.pdf,28d3267f,v18,medium,utah_standard_form/vision,0
LaNae Millett,Council,At-Large,2025,2025-08-05,Primary Report,2025-07-22,S L Printing and Mail,S L Printing and Mail,Printing For Mailer,640.42,False,True,raw/202508_LaNae-Millett-primary.pdf,28d3267f,v19,medium,utah_standard_form/vision,0
LaNae Millett,Council,At-Large,2025,2025-08-05,Primary Report,2025-07-24,Costco,Costco,Meet/Greet,61.74,False,True,raw/202508_LaNae-Millett-primary.pdf,28d3267f,v20,medium,utah_standard_form/vision,0
LaNae Millett,Council,At-Large,2025,2025-08-05,Primary Report,2025-07-31,Paypal,Paypal,Fees,21.21,False,True,raw/202508_LaNae-Millett-primary.pdf,28d3267f,v21,medium,utah_standard_form/vision,0
LaNae Millett,Council,At-Large,2025,2025-10-07,28 days before Election,2025-08-05,Maverick,Maverick,Gas (,55.05,False,True,raw/202510_Millett-28-days.pdf,f942b91c,77,high,utah_standard_form/text,0
LaNae Millett,Council,At-Large,2025,2025-10-07,28 days before Election,2025-08-06,Utah County,Utah County,Voter List (,18.95,False,True,raw/202510_Millett-28-days.pdf,f942b91c,78,high,utah_standard_form/text,0
LaNae Millett,Council,At-Large,2025,2025-10-07,28 days before Election,2025-08-14,US Bank,US Bank,Service Charge (,4.00,False,True,raw/202510_Millett-28-days.pdf,f942b91c,79,high,utah_standard_form/text,0
LaNae Millett,Council,At-Large,2025,2025-10-07,28 days before Election,2025-09-02,PayPal,PayPal,Service Charge (,6.27,False,True,raw/202510_Millett-28-days.pdf,f942b91c,80,high,utah_standard_form/text,0
LaNae Millett,Council,At-Large,2025,2025-10-07,28 days before Election,2025-09-10,Maverick,Maverick,Gas (,43.52,False,True,raw/202510_Millett-28-days.pdf,f942b91c,81,high,utah_standard_form/text,0
LaNae Millett,Council,At-Large,2025,2025-10-07,28 days before Election,2025-09-16,Veracity,Veracity,Consulting (,685.50,False,True,raw/202510_Millett-28-days.pdf,f942b91c,83,high,utah_standard_form/text,0
LaNae Millett,Council,At-Large,2025,2025-10-07,28 days before Election,2025-09-16,Veracity,Veracity,Consulting (,1461.50,False,True,raw/202510_Millett-28-days.pdf,f942b91c,84,high,utah_standard_form/text,0
LaNae Millett,Council,At-Large,2025,2025-10-07,28 days before Election,2025-09-19,Signs .com,Signs .com,Signs (,605.90,False,True,raw/202510_Millett-28-days.pdf,f942b91c,85,high,utah_standard_form/text,0
LaNae Millett,Council,At-Large,2025,2025-10-07,28 days before Election,2025-09-23,Austin Cox,Austin Cox,Ad (,225.00,False,True,raw/202510_Millett-28-days.pdf,f942b91c,86,high,utah_standard_form/text,0
LaNae Millett,Council,At-Large,2025,2025-10-07,28 days before Election,2025-10-06,Maverick,Maverick,Gas (,106.82,False,True,raw/202510_Millett-28-days.pdf,f942b91c,87,high,utah_standard_form/text,0
LaNae Millett,Council,At-Large,2025,2025-10-28,7 days before Election,2025-10-09,McNeil Printing,McNeil Printing,Flyers,1131.45,False,True,raw/202510_Millett-7-days.pdf,eecabda9,v1,medium,utah_standard_form/vision,0
LaNae Millett,Council,At-Large,2025,2025-10-28,7 days before Election,2025-10-15,US Bank,US Bank,Service Charge,4.00,False,True,raw/202510_Millett-7-days.pdf,eecabda9,v2,medium,utah_standard_form/vision,0
LaNae Millett,Council,At-Large,2025,2025-10-28,7 days before Election,2025-10-16,Veracity,Veracity,Mailer,3225.16,False,True,raw/202510_Millett-7-days.pdf,eecabda9,v3,medium,utah_standard_form/vision,0
LaNae Millett,Council,At-Large,2025,2025-10-28,7 days before Election,2025-10-22,Facebook,Facebook,Ads,125.00,False,True,raw/202510_Millett-7-days.pdf,eecabda9,v4,medium,utah_standard_form/vision,0
LaNae Millett,Council,At-Large,2025,2025-10-28,7 days before Election,2025-10-23,McNeil Printing,McNeil Printing,Flyers,459.89,False,True,raw/202510_Millett-7-days.pdf,eecabda9,v5,medium,utah_standard_form/vision,0
LaNae Millett,Council,At-Large,2025,2025-11-25,Final Report,,Facebook,Facebook,Ads,1821.47,False,True,raw/202512_Millett-Final.pdf,e1d898a7,v1,medium,utah_standard_form/vision,0
LaNae Millett,Council,At-Large,2025,2025-11-25,Final Report,2025-10-28,UTGOP,Utgop,Mailer,1665.00,False,True,raw/202512_Millett-Final.pdf,e1d898a7,v2,medium,utah_standard_form/vision,0
LaNae Millett,Council,At-Large,2025,2025-11-25,Final Report,2025-10-31,UVU,Uvu,Event,4.30,False,True,raw/202512_Millett-Final.pdf,e1d898a7,v3,medium,utah_standard_form/vision,0
LaNae Millett,Council,At-Large,2025,2025-11-25,Final Report,2025-11-01,Maverick,Maverick,Gas,40.49,False,True,raw/202512_Millett-Final.pdf,e1d898a7,v4,medium,utah_standard_form/vision,0
LaNae Millett,Council,At-Large,2025,2025-11-25,Final Report,2025-11-17,US Bank,US Bank,Service Charge,6.00,False,True,raw/202512_Millett-Final.pdf,e1d898a7,v5,medium,utah_standard_form/vision,0
LaNae Millett,Council,At-Large,2025,2025-11-25,Final Report,2025-12-03,G1,G1,Texts,733.68,False,True,raw/202512_Millett-Final.pdf,e1d898a7,v6,medium,utah_standard_form/vision,0
LaNae Millett,Council,At-Large,2025,2025-11-25,Final Report,2025-12-03,PPC,Ppc,Mailer,1598.57,False,True,raw/202512_Millett-Final.pdf,e1d898a7,v7,medium,utah_standard_form/vision,0
LaNae Millett,Council,At-Large,2025,2025-11-25,Final Report,2025-12-03,Google,Google,Subscription,145.84,False,True,raw/202512_Millett-Final.pdf,e1d898a7,v8,medium,utah_standard_form/vision,0
LaNae Millett,Council,At-Large,2025,2025-11-25,Final Report,2025-12-03,D Spencer,D Spencer,"Door Hanger, Food, Text",705.08,False,True,raw/202512_Millett-Final.pdf,e1d898a7,v9,medium,utah_standard_form/vision,0
