dataset,source,motion_no,date,body,motion_type_native,motion_type_std,land_use_type,action_class,outcome,tally_aye,tally_nay,tally_other,vote_mode,result_raw,classify_method,classify_confidence,motion_id
meeting_minutes,meeting_minutes/minutes/2021/2021-01-18/2021-01-19_city-council-meeting.md,2,2021-01-19,Council,Appointment,Appointment,,final-action,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,125
meeting_minutes,meeting_minutes/minutes/2021/2021-01-18/2021-01-19_city-council-meeting.md,3,2021-01-19,Council,Resolution,Resolution,,final-action,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,126
meeting_minutes,meeting_minutes/minutes/2021/2021-01-18/2021-01-19_city-council-meeting.md,4,2021-01-19,Council,Resolution,Resolution,,final-action,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,127
meeting_minutes,meeting_minutes/minutes/2021/2021-01-18/2021-01-19_city-council-meeting.md,5,2021-01-19,Council,Ordinance,Ordinance,,final-action,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,128
meeting_minutes,meeting_minutes/minutes/2021/2021-01-18/2021-01-19_redevelopment-agency-meeting.md,1,2021-01-19,RDA,Resolution,Resolution,,final-action,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,129
meeting_minutes,meeting_minutes/minutes/2021/2021-02-01/2021-02-02_city-council-meeting.md,1,2021-02-02,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,130
meeting_minutes,meeting_minutes/minutes/2021/2021-02-01/2021-02-02_city-council-meeting.md,2,2021-02-02,Council,Appointment,Appointment,,final-action,pass,,,,unknown,Carried (no names),crosswalk,high,131
meeting_minutes,meeting_minutes/minutes/2021/2021-02-01/2021-02-02_city-council-meeting.md,3,2021-02-02,Council,Appointment,Appointment,,final-action,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,132
meeting_minutes,meeting_minutes/minutes/2021/2021-02-01/2021-02-02_city-council-meeting.md,4,2021-02-02,Council,Resolution,Resolution,,final-action,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,133
meeting_minutes,meeting_minutes/minutes/2021/2021-02-01/2021-02-02_redevelopment-agency-meeting.md,1,2021-02-02,RDA,Resolution,Resolution,,final-action,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,134
meeting_minutes,meeting_minutes/minutes/2021/2021-02-15/2021-02-16_city-council-meeting.md,1,2021-02-16,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,135
meeting_minutes,meeting_minutes/minutes/2021/2021-02-15/2021-02-16_city-council-meeting.md,2,2021-02-16,Council,Appointment,Appointment,,final-action,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,136
meeting_minutes,meeting_minutes/minutes/2021/2021-02-15/2021-02-16_city-council-meeting.md,3,2021-02-16,Council,Resolution,Resolution,,final-action,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,137
meeting_minutes,meeting_minutes/minutes/2021/2021-02-15/2021-02-16_city-council-meeting.md,4,2021-02-16,Council,Resolution,Resolution,,final-action,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,138
meeting_minutes,meeting_minutes/minutes/2021/2021-02-15/2021-02-16_city-council-meeting.md,5,2021-02-16,Council,Ordinance,Ordinance,,final-action,pass,3,2,,tally-only,3-2 Pass (no names),crosswalk,high,139
meeting_minutes,meeting_minutes/minutes/2021/2021-02-15/2021-02-16_city-council-meeting.md,6,2021-02-16,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,medium,140
meeting_minutes,meeting_minutes/minutes/2021/2021-02-15/2021-02-16_city-council-meeting.md,7,2021-02-16,Council,Resolution,Resolution,,final-action,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,141
meeting_minutes,meeting_minutes/minutes/2021/2021-03-01/2021-03-02_city-council-meeting.md,1,2021-03-02,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,142
meeting_minutes,meeting_minutes/minutes/2021/2021-03-01/2021-03-02_city-council-meeting.md,2,2021-03-02,Council,Ordinance,Ordinance,,final-action,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,143
meeting_minutes,meeting_minutes/minutes/2021/2021-03-01/2021-03-02_city-council-meeting.md,3,2021-03-02,Council,Resolution,Resolution,,final-action,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,144
meeting_minutes,meeting_minutes/minutes/2021/2021-03-01/2021-03-02_city-council-meeting.md,4,2021-03-02,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,medium,145
meeting_minutes,meeting_minutes/minutes/2021/2021-03-01/2021-03-02_city-council-meeting.md,5,2021-03-02,Council,Ordinance,Ordinance,,final-action,pass,3,2,,tally-only,3-2 Pass (no names),crosswalk,high,146
meeting_minutes,meeting_minutes/minutes/2021/2021-03-01/2021-03-02_redevelopment-agency-meeting.md,1,2021-03-02,RDA,Resolution,Resolution,,final-action,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,147
meeting_minutes,meeting_minutes/minutes/2021/2021-03-01/2021-03-02_redevelopment-agency-meeting.md,2,2021-03-02,RDA,Resolution,Resolution,,final-action,pass,,,,unknown,Carried (no names),crosswalk,high,148
meeting_minutes,meeting_minutes/minutes/2021/2021-03-15/2021-03-16_city-council-meeting.md,1,2021-03-16,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,149
meeting_minutes,meeting_minutes/minutes/2021/2021-03-15/2021-03-16_city-council-meeting.md,2,2021-03-16,Council,Resolution,Resolution,,final-action,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,150
meeting_minutes,meeting_minutes/minutes/2021/2021-03-15/2021-03-16_city-council-meeting.md,3,2021-03-16,Council,Resolution,Resolution,,final-action,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,151
meeting_minutes,meeting_minutes/minutes/2021/2021-04-05/2021-04-06_city-council-meeting.md,1,2021-04-06,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,152
meeting_minutes,meeting_minutes/minutes/2021/2021-04-05/2021-04-06_city-council-meeting.md,2,2021-04-06,Council,Appointment,Appointment,,final-action,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,153
meeting_minutes,meeting_minutes/minutes/2021/2021-04-05/2021-04-06_city-council-meeting.md,3,2021-04-06,Council,Appointment,Appointment,,final-action,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,154
meeting_minutes,meeting_minutes/minutes/2021/2021-04-05/2021-04-06_city-council-meeting.md,4,2021-04-06,Council,Appointment,Appointment,,final-action,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,155
meeting_minutes,meeting_minutes/minutes/2021/2021-04-05/2021-04-06_city-council-meeting.md,5,2021-04-06,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unknown,Carried (no names),crosswalk,medium,156
meeting_minutes,meeting_minutes/minutes/2021/2021-04-05/2021-04-06_city-council-meeting.md,6,2021-04-06,Council,Resolution,Resolution,,final-action,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,157
meeting_minutes,meeting_minutes/minutes/2021/2021-04-05/2021-04-06_redevelopment-agency-meeting.md,1,2021-04-06,RDA,Resolution,Resolution,,final-action,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,158
meeting_minutes,meeting_minutes/minutes/2021/2021-04-19/2021-04-20_city-council-meeting.md,1,2021-04-20,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,159
meeting_minutes,meeting_minutes/minutes/2021/2021-04-19/2021-04-20_city-council-meeting.md,2,2021-04-20,Council,Appointment,Appointment,,final-action,pass,,,,unknown,Carried (no names),crosswalk,high,160
meeting_minutes,meeting_minutes/minutes/2021/2021-04-19/2021-04-20_city-council-meeting.md,3,2021-04-20,Council,Appointment,Appointment,,final-action,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,161
meeting_minutes,meeting_minutes/minutes/2021/2021-04-19/2021-04-20_city-council-meeting.md,4,2021-04-20,Council,Resolution,Resolution,,final-action,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,162
meeting_minutes,meeting_minutes/minutes/2021/2021-04-19/2021-04-20_city-council-meeting.md,5,2021-04-20,Council,Resolution,Resolution,,final-action,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,163
meeting_minutes,meeting_minutes/minutes/2021/2021-04-19/2021-04-20_city-council-meeting.md,6,2021-04-20,Council,Ordinance,Ordinance,,final-action,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,164
meeting_minutes,meeting_minutes/minutes/2021/2021-04-19/2021-04-20_city-council-meeting.md,7,2021-04-20,Council,Resolution,Resolution,,final-action,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,165
meeting_minutes,meeting_minutes/minutes/2021/2021-04-19/2021-04-20_city-council-meeting.md,8,2021-04-20,Council,Resolution,Resolution,,final-action,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,166
meeting_minutes,meeting_minutes/minutes/2021/2021-04-19/2021-04-20_city-council-meeting.md,9,2021-04-20,Council,Resolution,Resolution,,final-action,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,167
meeting_minutes,meeting_minutes/minutes/2021/2021-05-03/2021-05-04_city-council-meeting.md,1,2021-05-04,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,168
meeting_minutes,meeting_minutes/minutes/2021/2021-05-03/2021-05-04_city-council-meeting.md,2,2021-05-04,Council,Appointment,Appointment,,final-action,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,169
meeting_minutes,meeting_minutes/minutes/2021/2021-05-03/2021-05-04_city-council-meeting.md,3,2021-05-04,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,medium,170
meeting_minutes,meeting_minutes/minutes/2021/2021-05-03/2021-05-04_city-council-meeting.md,4,2021-05-04,Council,Resolution,Resolution,,final-action,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,171
meeting_minutes,meeting_minutes/minutes/2021/2021-05-03/2021-05-04_city-council-meeting.md,5,2021-05-04,Council,Ordinance,Ordinance,,final-action,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,172
meeting_minutes,meeting_minutes/minutes/2021/2021-05-03/2021-05-04_city-council-meeting.md,6,2021-05-04,Council,Resolution,Resolution,,final-action,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,173
meeting_minutes,meeting_minutes/minutes/2021/2021-05-03/2021-05-04_city-council-meeting.md,7,2021-05-04,Council,Land-Use/Zoning,Land-Use,Other-Land-Use,final-action,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,medium,174
meeting_minutes,meeting_minutes/minutes/2021/2021-05-17/2021-05-18_city-council-meeting.md,1,2021-05-18,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,175
meeting_minutes,meeting_minutes/minutes/2021/2021-05-17/2021-05-18_city-council-meeting.md,2,2021-05-18,Council,Ordinance,Ordinance,,final-action,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,176
meeting_minutes,meeting_minutes/minutes/2021/2021-05-17/2021-05-18_city-council-meeting.md,3,2021-05-18,Council,Ordinance,Ordinance,,final-action,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,177
meeting_minutes,meeting_minutes/minutes/2021/2021-05-17/2021-05-18_city-council-meeting.md,4,2021-05-18,Council,Ordinance,Ordinance,,final-action,pass,3,1,,tally-only,3-1 Pass (no names),crosswalk,high,178
meeting_minutes,meeting_minutes/minutes/2021/2021-05-17/2021-05-18_city-council-meeting.md,5,2021-05-18,Council,Resolution,Resolution,,final-action,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,179
meeting_minutes,meeting_minutes/minutes/2021/2021-05-17/2021-05-18_city-council-meeting.md,6,2021-05-18,Council,Budget Amendment,Budget,,final-action,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,medium,180
meeting_minutes,meeting_minutes/minutes/2021/2021-05-17/2021-05-18_city-council-meeting.md,7,2021-05-18,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,medium,181
meeting_minutes,meeting_minutes/minutes/2021/2021-05-31/2021-06-01_city-council-meeting.md,1,2021-06-01,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,182
meeting_minutes,meeting_minutes/minutes/2021/2021-05-31/2021-06-01_city-council-meeting.md,2,2021-06-01,Council,Resolution,Resolution,,final-action,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,183
meeting_minutes,meeting_minutes/minutes/2021/2021-05-31/2021-06-01_city-council-meeting.md,3,2021-06-01,Council,Resolution,Resolution,,final-action,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,184
meeting_minutes,meeting_minutes/minutes/2021/2021-06-14/2021-06-15_city-council-meeting.md,1,2021-06-15,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,185
meeting_minutes,meeting_minutes/minutes/2021/2021-06-14/2021-06-15_city-council-meeting.md,2,2021-06-15,Council,Ordinance,Ordinance,,final-action,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,186
meeting_minutes,meeting_minutes/minutes/2021/2021-06-14/2021-06-15_city-council-meeting.md,3,2021-06-15,Council,Resolution,Resolution,,final-action,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,187
meeting_minutes,meeting_minutes/minutes/2021/2021-06-14/2021-06-15_city-council-meeting.md,4,2021-06-15,Council,Resolution,Resolution,,final-action,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,188
meeting_minutes,meeting_minutes/minutes/2021/2021-06-14/2021-06-15_city-council-meeting.md,5,2021-06-15,Council,Resolution,Resolution,,final-action,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,189
meeting_minutes,meeting_minutes/minutes/2021/2021-06-14/2021-06-15_city-council-meeting.md,6,2021-06-15,Council,Resolution,Resolution,,final-action,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,190
meeting_minutes,meeting_minutes/minutes/2021/2021-06-14/2021-06-15_city-council-meeting.md,7,2021-06-15,Council,Resolution,Resolution,,final-action,pass,4,0,,tally-only,4-0 Pass (no names),crosswalk,high,191
meeting_minutes,meeting_minutes/minutes/2021/2021-06-14/2021-06-15_city-council-meeting.md,8,2021-06-15,Council,Resolution,Resolution,,final-action,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,192
meeting_minutes,meeting_minutes/minutes/2021/2021-06-14/2021-06-15_city-council-meeting.md,9,2021-06-15,Council,Resolution,Resolution,,final-action,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,193
meeting_minutes,meeting_minutes/minutes/2021/2021-06-14/2021-06-15_redevelopment-agency-meeting.md,1,2021-06-15,RDA,Resolution,Resolution,,final-action,pass,,,,unknown,Carried (no names),crosswalk,high,194
meeting_minutes,meeting_minutes/minutes/2021/2021-06-14/2021-06-15_redevelopment-agency-meeting.md,2,2021-06-15,RDA,Resolution,Resolution,,final-action,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,195
meeting_minutes,meeting_minutes/minutes/2021/2021-07-19/2021-07-20_city-council-meeting.md,1,2021-07-20,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,196
meeting_minutes,meeting_minutes/minutes/2021/2021-07-19/2021-07-20_city-council-meeting.md,2,2021-07-20,Council,Resolution,Resolution,,final-action,pass,,,,unanimous-declared,Carried unanimously (no names),crosswalk,high,197
