year,election_type,source_file,sheet,contest,vote_for,precinct,candidate,votes,suppressed,vote_method,times_cast,registered_voters
2020,general,cache-2020-general-canvass-precinct.pdf,p28,David N. Mortensen Judicial Retention,1,COV,YES,211,False,Total,317,329
2020,general,cache-2020-general-canvass-precinct.pdf,p28,David N. Mortensen Judicial Retention,1,COV,NO,45,False,Total,317,329
2020,general,cache-2020-general-canvass-precinct.pdf,p28,Diana Hagen Judicial Retention,1,COV,YES,222,False,Total,317,329
2020,general,cache-2020-general-canvass-precinct.pdf,p28,Diana Hagen Judicial Retention,1,COV,NO,37,False,Total,317,329
2020,general,cache-2020-general-canvass-precinct.pdf,p28,Gregory Keith Orme Judicial Retention,1,COV,YES,211,False,Total,317,329
2020,general,cache-2020-general-canvass-precinct.pdf,p28,Gregory Keith Orme Judicial Retention,1,COV,NO,45,False,Total,317,329
2020,general,cache-2020-general-canvass-precinct.pdf,p29,Jill M. Pohlman Judicial Retention,1,COV,YES,220,False,Total,317,329
2020,general,cache-2020-general-canvass-precinct.pdf,p29,Jill M. Pohlman Judicial Retention,1,COV,NO,36,False,Total,317,329
2020,general,cache-2020-general-canvass-precinct.pdf,p29,Michele M. Christiansen Forster Judicial Retention,1,COV,YES,222,False,Total,317,329
2020,general,cache-2020-general-canvass-precinct.pdf,p29,Michele M. Christiansen Forster Judicial Retention,1,COV,NO,32,False,Total,317,329
2020,general,cache-2020-general-canvass-precinct.pdf,p29,Ryan M. Harris Judicial Retention,1,COV,YES,207,False,Total,317,329
2020,general,cache-2020-general-canvass-precinct.pdf,p29,Ryan M. Harris Judicial Retention,1,COV,NO,46,False,Total,317,329
2020,general,cache-2020-general-canvass-precinct.pdf,p29,Kirk M. Morgan Judicial Retention,1,COV,YES,220,False,Total,317,329
2020,general,cache-2020-general-canvass-precinct.pdf,p29,Kirk M. Morgan Judicial Retention,1,COV,NO,32,False,Total,317,329
2020,general,cache-2020-general-canvass-precinct.pdf,p29,Matthew C. Funk Judicial Retention,1,COV,YES,182,False,Total,317,329
2020,general,cache-2020-general-canvass-precinct.pdf,p29,Matthew C. Funk Judicial Retention,1,COV,NO,81,False,Total,317,329
2020,general,cache-2020-general-canvass-precinct.pdf,p29,Constitutional Amendment A,1,COV,FOR,132,False,Total,317,329
2020,general,cache-2020-general-canvass-precinct.pdf,p29,Constitutional Amendment A,1,COV,AGAINST,164,False,Total,317,329
2020,general,cache-2020-general-canvass-precinct.pdf,p30,Constitutional Amendment B,1,COV,FOR,219,False,Total,317,329
2020,general,cache-2020-general-canvass-precinct.pdf,p30,Constitutional Amendment B,1,COV,AGAINST,69,False,Total,317,329
2020,general,cache-2020-general-canvass-precinct.pdf,p30,Constitutional Amendment C,1,COV,FOR,219,False,Total,317,329
2020,general,cache-2020-general-canvass-precinct.pdf,p30,Constitutional Amendment C,1,COV,AGAINST,73,False,Total,317,329
2020,general,cache-2020-general-canvass-precinct.pdf,p30,Constitutional Amendment D,1,COV,FOR,131,False,Total,317,329
2020,general,cache-2020-general-canvass-precinct.pdf,p30,Constitutional Amendment D,1,COV,AGAINST,150,False,Total,317,329
2020,general,cache-2020-general-canvass-precinct.pdf,p30,Constitutional Amendment E,1,COV,FOR,252,False,Total,317,329
2020,general,cache-2020-general-canvass-precinct.pdf,p30,Constitutional Amendment E,1,COV,AGAINST,45,False,Total,317,329
2020,general,cache-2020-general-canvass-precinct.pdf,p30,Constitutional Amendment F,1,COV,FOR,173,False,Total,317,329
2020,general,cache-2020-general-canvass-precinct.pdf,p30,Constitutional Amendment F,1,COV,AGAINST,103,False,Total,317,329
2020,general,cache-2020-general-canvass-precinct.pdf,p30,Constitutional Amendment G,1,COV,FOR,124,False,Total,317,329
2020,general,cache-2020-general-canvass-precinct.pdf,p30,Constitutional Amendment G,1,COV,AGAINST,171,False,Total,317,329
2020,general,cache-2020-general-canvass-precinct.pdf,p31,U.S. President and Vice President,1,CY,"BROCK PIERCE, KARLA BALLARD",0,False,Total,488,535
2020,general,cache-2020-general-canvass-precinct.pdf,p31,U.S. President and Vice President,1,CY,"KANYE WEST, MICHELLE TIDBALL",3,False,Total,488,535
2020,general,cache-2020-general-canvass-precinct.pdf,p31,U.S. President and Vice President,1,CY,"DEM JOSEPH R. BIDEN, KAMALA D. HARRIS",59,False,Total,488,535
2020,general,cache-2020-general-canvass-precinct.pdf,p31,U.S. President and Vice President,1,CY,"CON DON BLANKENSHIP, WILLIAM MOHR",4,False,Total,488,535
2020,general,cache-2020-general-canvass-precinct.pdf,p31,U.S. President and Vice President,1,CY,"LIB JO JORGENSEN, JEREMY COHEN",14,False,Total,488,535
2020,general,cache-2020-general-canvass-precinct.pdf,p31,U.S. President and Vice President,1,CY,"JOE MCHUGH, ELIZABETH STORM",2,False,Total,488,535
2020,general,cache-2020-general-canvass-precinct.pdf,p31,U.S. President and Vice President,1,CY,"GRN HOWIE HAWKINS, ANGELA WALKER",0,False,Total,488,535
2020,general,cache-2020-general-canvass-precinct.pdf,p31,U.S. President and Vice President,1,CY,GLORIA LA RIVA,0,False,Total,488,535
2020,general,cache-2020-general-canvass-precinct.pdf,p31,U.S. President and Vice President,1,CY,"REP DONALD J. TRUMP, MICHAEL R. PENCE",394,False,Total,488,535
2020,general,cache-2020-general-canvass-precinct.pdf,p31,U.S. President and Vice President,1,CY,Write-In Totals,10,False,Total,488,535
2020,general,cache-2020-general-canvass-precinct.pdf,p31,U.S. President and Vice President,1,CY,Write-In: Not Certified,10,False,Total,488,535
2020,general,cache-2020-general-canvass-precinct.pdf,p31,U.S. President and Vice President,1,CY,Write-In: Brian Carroll,0,False,Total,488,535
2020,general,cache-2020-general-canvass-precinct.pdf,p31,U.S. President and Vice President,1,CY,Write-In: Tom Hoefling,0,False,Total,488,535
2020,general,cache-2020-general-canvass-precinct.pdf,p31,U.S. President and Vice President,1,CY,Write-In: Jade Simmons/Claudeliah J. Roze,0,False,Total,488,535
2020,general,cache-2020-general-canvass-precinct.pdf,p31,U.S. President and Vice President,1,CY,Not Assigned,0,False,Total,488,535
2020,general,cache-2020-general-canvass-precinct.pdf,p31,U.S. House Dist. 1,1,CY,DEM DARREN PARRY,81,False,Total,488,535
2020,general,cache-2020-general-canvass-precinct.pdf,p31,U.S. House Dist. 1,1,CY,REP BLAKE DAVID MOORE,377,False,Total,488,535
2020,general,cache-2020-general-canvass-precinct.pdf,p31,U.S. House Dist. 1,1,CY,Write-In Totals,0,False,Total,488,535
2020,general,cache-2020-general-canvass-precinct.pdf,p31,U.S. House Dist. 1,1,CY,Write-In: Not Certified,0,False,Total,488,535
2020,general,cache-2020-general-canvass-precinct.pdf,p31,U.S. House Dist. 1,1,CY,Write-In: Taylor Lee,0,False,Total,488,535
2020,general,cache-2020-general-canvass-precinct.pdf,p31,U.S. House Dist. 1,1,CY,Write-In: Mikal Smith,0,False,Total,488,535
2020,general,cache-2020-general-canvass-precinct.pdf,p31,U.S. House Dist. 1,1,CY,Not Assigned,0,False,Total,488,535
2020,general,cache-2020-general-canvass-precinct.pdf,p32,Governor and Lt. Governor,1,CY,"DEM CHRIS PETERSON, KARINA BROWN",49,False,Total,488,535
2020,general,cache-2020-general-canvass-precinct.pdf,p32,Governor and Lt. Governor,1,CY,"IAP GREG DUERDEN, WAYNE HILL",8,False,Total,488,535
2020,general,cache-2020-general-canvass-precinct.pdf,p32,Governor and Lt. Governor,1,CY,"REP SPENCER J. COX, DEIDRE M. HENDERSON",391,False,Total,488,535
2020,general,cache-2020-general-canvass-precinct.pdf,p32,Governor and Lt. Governor,1,CY,"LIB DANIEL RHEAD COTTAM, BARRY EVAN SHORT",10,False,Total,488,535
2020,general,cache-2020-general-canvass-precinct.pdf,p32,Governor and Lt. Governor,1,CY,Write-In Totals,20,False,Total,488,535
2020,general,cache-2020-general-canvass-precinct.pdf,p32,Governor and Lt. Governor,1,CY,Write-In: Madeline Kazantzis/Ed Kennedy,13,False,Total,488,535
2020,general,cache-2020-general-canvass-precinct.pdf,p32,Governor and Lt. Governor,1,CY,Write-In: Not Certified,7,False,Total,488,535
2020,general,cache-2020-general-canvass-precinct.pdf,p32,Governor and Lt. Governor,1,CY,Not Assigned,0,False,Total,488,535
2020,general,cache-2020-general-canvass-precinct.pdf,p32,Attorney General,1,CY,LIB RUDY J. BAUTISTA,18,False,Total,488,535
2020,general,cache-2020-general-canvass-precinct.pdf,p32,Attorney General,1,CY,DEM GREG SKORDAS,71,False,Total,488,535
2020,general,cache-2020-general-canvass-precinct.pdf,p32,Attorney General,1,CY,REP SEAN D. REYES,386,False,Total,488,535
2020,general,cache-2020-general-canvass-precinct.pdf,p32,State Auditor,1,CY,REP JOHN 'FRUGAL' DOUGALL,392,False,Total,488,535
2020,general,cache-2020-general-canvass-precinct.pdf,p32,State Auditor,1,CY,CON JEFFREY L. OSTLER,41,False,Total,488,535
2020,general,cache-2020-general-canvass-precinct.pdf,p32,State Auditor,1,CY,UUP BRIAN L. FABBI,20,False,Total,488,535
2020,general,cache-2020-general-canvass-precinct.pdf,p32,State Treasurer,1,CY,CON RICHARD PROCTOR,27,False,Total,488,535
2020,general,cache-2020-general-canvass-precinct.pdf,p32,State Treasurer,1,CY,REP DAVID DAMSCHEN,394,False,Total,488,535
2020,general,cache-2020-general-canvass-precinct.pdf,p32,State Treasurer,1,CY,LIB JOSEPH SPECIALE,24,False,Total,488,535
2020,general,cache-2020-general-canvass-precinct.pdf,p33,State Senate Dist. 25,1,CY,REP CHRIS H WILSON,394,False,Total,488,535
2020,general,cache-2020-general-canvass-precinct.pdf,p33,State Senate Dist. 25,1,CY,DEM NANCY HUNTLY,70,False,Total,488,535
2020,general,cache-2020-general-canvass-precinct.pdf,p33,State House Dist. 5,1,CY,DEM LAUREN ABELL,63,False,Total,488,535
2020,general,cache-2020-general-canvass-precinct.pdf,p33,State House Dist. 5,1,CY,REP CASEY SNIDER,398,False,Total,488,535
2020,general,cache-2020-general-canvass-precinct.pdf,p33,County Assessor,1,CY,REP KATHLEEN C. HOWELL,400,False,Total,488,535
2020,general,cache-2020-general-canvass-precinct.pdf,p33,County Recorder,1,CY,REP DEVRON ANDERSEN,397,False,Total,488,535
2020,general,cache-2020-general-canvass-precinct.pdf,p33,County Treasurer,1,CY,REP CRAIG MCALLISTER,400,False,Total,488,535
2020,general,cache-2020-general-canvass-precinct.pdf,p33,Cache Water Dist Bd At-Large,2,CY,REGAN WHEELER,169,False,Total,488,535
2020,general,cache-2020-general-canvass-precinct.pdf,p33,Cache Water Dist Bd At-Large,2,CY,BRETT ROPER,201,False,Total,488,535
2020,general,cache-2020-general-canvass-precinct.pdf,p33,Cache Water Dist Bd At-Large,2,CY,JARED L CLAWSON,244,False,Total,488,535
2020,general,cache-2020-general-canvass-precinct.pdf,p34,Cache County Sch Bd 1,1,CY,Write-In Totals,50,False,Total,488,535
2020,general,cache-2020-general-canvass-precinct.pdf,p34,Cache County Sch Bd 1,1,CY,Write-In: Not Certified,37,False,Total,488,535
2020,general,cache-2020-general-canvass-precinct.pdf,p34,Cache County Sch Bd 1,1,CY,Write-In: Larry Jeppesen,13,False,Total,488,535
2020,general,cache-2020-general-canvass-precinct.pdf,p34,Cache County Sch Bd 1,1,CY,Not Assigned,0,False,Total,488,535
2020,general,cache-2020-general-canvass-precinct.pdf,p34,John A. Pearce Judicial Retention,1,CY,YES,373,False,Total,488,535
2020,general,cache-2020-general-canvass-precinct.pdf,p34,John A. Pearce Judicial Retention,1,CY,NO,44,False,Total,488,535
2020,general,cache-2020-general-canvass-precinct.pdf,p34,David N. Mortensen Judicial Retention,1,CY,YES,340,False,Total,488,535
2020,general,cache-2020-general-canvass-precinct.pdf,p34,David N. Mortensen Judicial Retention,1,CY,NO,57,False,Total,488,535
2020,general,cache-2020-general-canvass-precinct.pdf,p34,Diana Hagen Judicial Retention,1,CY,YES,347,False,Total,488,535
2020,general,cache-2020-general-canvass-precinct.pdf,p34,Diana Hagen Judicial Retention,1,CY,NO,48,False,Total,488,535
2020,general,cache-2020-general-canvass-precinct.pdf,p34,Gregory Keith Orme Judicial Retention,1,CY,YES,336,False,Total,488,535
2020,general,cache-2020-general-canvass-precinct.pdf,p34,Gregory Keith Orme Judicial Retention,1,CY,NO,55,False,Total,488,535
2020,general,cache-2020-general-canvass-precinct.pdf,p34,Jill M. Pohlman Judicial Retention,1,CY,YES,345,False,Total,488,535
2020,general,cache-2020-general-canvass-precinct.pdf,p34,Jill M. Pohlman Judicial Retention,1,CY,NO,48,False,Total,488,535
2020,general,cache-2020-general-canvass-precinct.pdf,p35,Michele M. Christiansen Forster Judicial Retention,1,CY,YES,342,False,Total,488,535
2020,general,cache-2020-general-canvass-precinct.pdf,p35,Michele M. Christiansen Forster Judicial Retention,1,CY,NO,52,False,Total,488,535
2020,general,cache-2020-general-canvass-precinct.pdf,p35,Ryan M. Harris Judicial Retention,1,CY,YES,325,False,Total,488,535
2020,general,cache-2020-general-canvass-precinct.pdf,p35,Ryan M. Harris Judicial Retention,1,CY,NO,65,False,Total,488,535
2020,general,cache-2020-general-canvass-precinct.pdf,p35,Kirk M. Morgan Judicial Retention,1,CY,YES,345,False,Total,488,535
2020,general,cache-2020-general-canvass-precinct.pdf,p35,Kirk M. Morgan Judicial Retention,1,CY,NO,47,False,Total,488,535
2020,general,cache-2020-general-canvass-precinct.pdf,p35,Matthew C. Funk Judicial Retention,1,CY,YES,334,False,Total,488,535
2020,general,cache-2020-general-canvass-precinct.pdf,p35,Matthew C. Funk Judicial Retention,1,CY,NO,55,False,Total,488,535
2020,general,cache-2020-general-canvass-precinct.pdf,p35,Constitutional Amendment A,1,CY,FOR,173,False,Total,488,535
2020,general,cache-2020-general-canvass-precinct.pdf,p35,Constitutional Amendment A,1,CY,AGAINST,285,False,Total,488,535
2020,general,cache-2020-general-canvass-precinct.pdf,p35,Constitutional Amendment B,1,CY,FOR,340,False,Total,488,535
2020,general,cache-2020-general-canvass-precinct.pdf,p35,Constitutional Amendment B,1,CY,AGAINST,104,False,Total,488,535
2020,general,cache-2020-general-canvass-precinct.pdf,p36,Constitutional Amendment C,1,CY,FOR,325,False,Total,488,535
2020,general,cache-2020-general-canvass-precinct.pdf,p36,Constitutional Amendment C,1,CY,AGAINST,119,False,Total,488,535
2020,general,cache-2020-general-canvass-precinct.pdf,p36,Constitutional Amendment D,1,CY,FOR,203,False,Total,488,535
2020,general,cache-2020-general-canvass-precinct.pdf,p36,Constitutional Amendment D,1,CY,AGAINST,236,False,Total,488,535
2020,general,cache-2020-general-canvass-precinct.pdf,p36,Constitutional Amendment E,1,CY,FOR,390,False,Total,488,535
2020,general,cache-2020-general-canvass-precinct.pdf,p36,Constitutional Amendment E,1,CY,AGAINST,75,False,Total,488,535
2020,general,cache-2020-general-canvass-precinct.pdf,p36,Constitutional Amendment F,1,CY,FOR,277,False,Total,488,535
2020,general,cache-2020-general-canvass-precinct.pdf,p36,Constitutional Amendment F,1,CY,AGAINST,153,False,Total,488,535
2020,general,cache-2020-general-canvass-precinct.pdf,p36,Constitutional Amendment G,1,CY,FOR,211,False,Total,488,535
2020,general,cache-2020-general-canvass-precinct.pdf,p36,Constitutional Amendment G,1,CY,AGAINST,245,False,Total,488,535
2020,general,cache-2020-general-canvass-precinct.pdf,p37,U.S. President and Vice President,1,HYD01,"BROCK PIERCE, KARLA BALLARD",6,False,Total,1640,1757
2020,general,cache-2020-general-canvass-precinct.pdf,p37,U.S. President and Vice President,1,HYD01,"KANYE WEST, MICHELLE TIDBALL",5,False,Total,1640,1757
2020,general,cache-2020-general-canvass-precinct.pdf,p37,U.S. President and Vice President,1,HYD01,"DEM JOSEPH R. BIDEN, KAMALA D. HARRIS",397,False,Total,1640,1757
2020,general,cache-2020-general-canvass-precinct.pdf,p37,U.S. President and Vice President,1,HYD01,"CON DON BLANKENSHIP, WILLIAM MOHR",10,False,Total,1640,1757
2020,general,cache-2020-general-canvass-precinct.pdf,p37,U.S. President and Vice President,1,HYD01,"LIB JO JORGENSEN, JEREMY COHEN",36,False,Total,1640,1757
2020,general,cache-2020-general-canvass-precinct.pdf,p37,U.S. President and Vice President,1,HYD01,"JOE MCHUGH, ELIZABETH STORM",5,False,Total,1640,1757
2020,general,cache-2020-general-canvass-precinct.pdf,p37,U.S. President and Vice President,1,HYD01,"GRN HOWIE HAWKINS, ANGELA WALKER",4,False,Total,1640,1757
2020,general,cache-2020-general-canvass-precinct.pdf,p37,U.S. President and Vice President,1,HYD01,GLORIA LA RIVA,1,False,Total,1640,1757
2020,general,cache-2020-general-canvass-precinct.pdf,p37,U.S. President and Vice President,1,HYD01,"REP DONALD J. TRUMP, MICHAEL R. PENCE",1120,False,Total,1640,1757
2020,general,cache-2020-general-canvass-precinct.pdf,p37,U.S. President and Vice President,1,HYD01,Write-In Totals,32,False,Total,1640,1757
2020,general,cache-2020-general-canvass-precinct.pdf,p37,U.S. President and Vice President,1,HYD01,Write-In: Not Certified,32,False,Total,1640,1757
2020,general,cache-2020-general-canvass-precinct.pdf,p37,U.S. President and Vice President,1,HYD01,Write-In: Brian Carroll,0,False,Total,1640,1757
2020,general,cache-2020-general-canvass-precinct.pdf,p37,U.S. President and Vice President,1,HYD01,Write-In: Tom Hoefling,0,False,Total,1640,1757
2020,general,cache-2020-general-canvass-precinct.pdf,p37,U.S. President and Vice President,1,HYD01,Write-In: Jade Simmons/Claudeliah J. Roze,0,False,Total,1640,1757
2020,general,cache-2020-general-canvass-precinct.pdf,p37,U.S. President and Vice President,1,HYD01,Not Assigned,0,False,Total,1640,1757
2020,general,cache-2020-general-canvass-precinct.pdf,p37,U.S. House Dist. 1,1,HYD01,DEM DARREN PARRY,380,False,Total,1640,1757
2020,general,cache-2020-general-canvass-precinct.pdf,p37,U.S. House Dist. 1,1,HYD01,REP BLAKE DAVID MOORE,1136,False,Total,1640,1757
2020,general,cache-2020-general-canvass-precinct.pdf,p37,U.S. House Dist. 1,1,HYD01,Write-In Totals,1,False,Total,1640,1757
2020,general,cache-2020-general-canvass-precinct.pdf,p37,U.S. House Dist. 1,1,HYD01,Write-In: Not Certified,1,False,Total,1640,1757
2020,general,cache-2020-general-canvass-precinct.pdf,p37,U.S. House Dist. 1,1,HYD01,Write-In: Taylor Lee,0,False,Total,1640,1757
2020,general,cache-2020-general-canvass-precinct.pdf,p37,U.S. House Dist. 1,1,HYD01,Write-In: Mikal Smith,0,False,Total,1640,1757
2020,general,cache-2020-general-canvass-precinct.pdf,p37,U.S. House Dist. 1,1,HYD01,Not Assigned,0,False,Total,1640,1757
2020,general,cache-2020-general-canvass-precinct.pdf,p38,Governor and Lt. Governor,1,HYD01,"DEM CHRIS PETERSON, KARINA BROWN",270,False,Total,1640,1757
2020,general,cache-2020-general-canvass-precinct.pdf,p38,Governor and Lt. Governor,1,HYD01,"IAP GREG DUERDEN, WAYNE HILL",14,False,Total,1640,1757
