date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source,provenance
2015-08-11,2015,Cache County Council Council Meeting,Council,10,deny the Little Bear Field Subdivision,,"The vote was
unanimous, 6-0",Zilles,Potter,,,legislative/minutes/2015/2015-08-11_council.md,citysite_ocr
2015-08-11,2015,Cache County Council Council Meeting,Council,11,waive the rules and approve Resolution,,,Yeates,Potter,,,legislative/minutes/2015/2015-08-11_council.md,citysite_ocr
2015-08-25,2015,Cache County Council Council Meeting,Council,1,approve the agenda as written,,"The vote was unanimous, 7-0",Yeates,Zilles,,,legislative/minutes/2015/2015-08-25_council.md,citysite_ocr
2015-08-25,2015,Cache County Council Council Meeting,Council,2,approve the minutes of the August 11,,"The vote was

unanimous, 7-0",Yeates,Merrill,,,legislative/minutes/2015/2015-08-25_council.md,citysite_ocr
2015-08-25,2015,Cache County Council Council Meeting,Council,3,approve the Consent Agenda-Funk,,"The vote was unanimous, 7-0",Potter,Yeates,,,legislative/minutes/2015/2015-08-25_council.md,citysite_ocr
2015-08-25,2015,Cache County Council Council Meeting,Council,4,approve Ordinance No,,"The vote was unanimous, 7-0",Yeates,,,,legislative/minutes/2015/2015-08-25_council.md,citysite_ocr
2015-08-25,2015,Cache County Council Council Meeting,Council,5,approve the request to extend the tax relief,,"The vote was unanimous, 7-0",Merrill,,,,legislative/minutes/2015/2015-08-25_council.md,citysite_ocr
2015-08-25,2015,Cache County Council Council Meeting,Council,6,convene as a Board of Equalization,,"The vote was unanimous, 7-0",Yeates,Erickson,,,legislative/minutes/2015/2015-08-25_council.md,citysite_ocr
2015-08-25,2015,Cache County Council Council Meeting,Council,7,approve the recommendations of the,,"The vote
was unanimous, 7-0",Yeates,White,,,legislative/minutes/2015/2015-08-25_council.md,citysite_ocr
2015-08-25,2015,Cache County Council Council Meeting,Council,8,adjourn from the Board of Equalization,,"The vote was unanimous, 7-0",Yeates,Erickson,,,legislative/minutes/2015/2015-08-25_council.md,citysite_ocr
2015-08-25,2015,Cache County Council Council Meeting,Council,9,close the Public Hearing — August 25,,"The vote was
unanimous, 7-0",Yeates,White,,,legislative/minutes/2015/2015-08-25_council.md,citysite_ocr
2015-08-25,2015,Cache County Council Council Meeting,Council,10,waive the rules and approve Resolution,,"The vote was unanimous, 7-0",Potter,Erickson,,,legislative/minutes/2015/2015-08-25_council.md,citysite_ocr
2015-08-25,2015,Cache County Council Council Meeting,Council,11,approve the Request for Approval of,,"The vote was
unanimous, 6-0",Potter,White,,,legislative/minutes/2015/2015-08-25_council.md,citysite_ocr
2015-08-25,2015,Cache County Council Council Meeting,Council,12,waive the rules and approve Resolution,,"The vote was unanimous, 6-0",Potter,White,,,legislative/minutes/2015/2015-08-25_council.md,citysite_ocr
2015-09-08,2015,Cache County Council Council Meeting,Council,1,approve the agenda with Item 12e,,"The vote was unanimous, 5-0",Zilles,Erickson,,,legislative/minutes/2015/2015-09-08_council.md,citysite_ocr
2015-09-08,2015,Cache County Council Council Meeting,Council,2,approve the minutes of the August 25,,"The vote was

unanimous, 5-0",Zilles,Erickson,,,legislative/minutes/2015/2015-09-08_council.md,citysite_ocr
2015-09-08,2015,Cache County Council Council Meeting,Council,3,approve the recommended appointments,,"The vote was unanimous, 5-0",Potter,White,,,legislative/minutes/2015/2015-09-08_council.md,citysite_ocr
2015-09-08,2015,Cache County Council Council Meeting,Council,4,"set a Public Hearing - September 22, 2015",,"The vote was unanimous, 5-0",White,Zilles,,,legislative/minutes/2015/2015-09-08_council.md,citysite_ocr
2015-09-08,2015,Cache County Council Council Meeting,Council,5,table the discussion on Resolution No,,"The vote was unanimous, 5-0",Potter,Zilles,,,legislative/minutes/2015/2015-09-08_council.md,citysite_ocr
2015-09-08,2015,Cache County Council Council Meeting,Council,6,approve the recommended 2-year,,,White,,,,legislative/minutes/2015/2015-09-08_council.md,citysite_ocr
2015-09-08,2015,Cache County Council Council Meeting,Council,7,approve the Synergy Youth Treatment,,"The vote was unanimous, 5-0",White,Potter,,,legislative/minutes/2015/2015-09-08_council.md,citysite_ocr
2015-09-22,2015,Cache County Council Council Meeting,Council,1,approve the amended agenda as written,,"The vote was unanimous, 6-0",Yeates,Zilles,,,legislative/minutes/2015/2015-09-22_council.md,citysite_ocr
2015-09-22,2015,Cache County Council Council Meeting,Council,2,approve the minutes of the September 08,,"The vote was
unanimous, 7-0",Potter,Yeates,,,legislative/minutes/2015/2015-09-22_council.md,citysite_ocr
2015-09-22,2015,Cache County Council Council Meeting,Council,3,approve the Consent Agenda-Ward,,"The vote was unanimous, 7-0",White,Yeates,,,legislative/minutes/2015/2015-09-22_council.md,citysite_ocr
2015-09-22,2015,Cache County Council Council Meeting,Council,4,approve Resolution No,,,White,Potter,,,legislative/minutes/2015/2015-09-22_council.md,citysite_ocr
2015-09-22,2015,Cache County Council Council Meeting,Council,5,close the Public Hearing-September 22,,"The vote was
unanimous, 7-0",Yeates,White,,,legislative/minutes/2015/2015-09-22_council.md,citysite_ocr
2015-09-22,2015,Cache County Council Council Meeting,Council,6,waive the rules and approve Resolution No,,"The vote was
unanimous, 7-0",White,Erickson,,,legislative/minutes/2015/2015-09-22_council.md,citysite_ocr
2015-09-22,2015,Cache County Council Council Meeting,Council,7,waive the rules and approve Resolution,,"The vote was unanimous, 7-0",Yeates,Erickson,,,legislative/minutes/2015/2015-09-22_council.md,citysite_ocr
2015-09-22,2015,Cache County Council Council Meeting,Council,8,"set a Public Hearing-October 13, 2015",,"The vote was unanimous, 7-0",Yeates,White,,,legislative/minutes/2015/2015-09-22_council.md,citysite_ocr
2015-09-22,2015,Cache County Council Council Meeting,Council,9,approve the Active Military Property Tax,,"The vote was unanimous, 7-0",Yeates,White,,,legislative/minutes/2015/2015-09-22_council.md,citysite_ocr
2015-09-22,2015,Cache County Council Council Meeting,Council,10,approve the Active Military Property Tax,,"The vote was unanimous, 7-0",Yeates,White,,,legislative/minutes/2015/2015-09-22_council.md,citysite_ocr
2015-09-22,2015,Cache County Council Council Meeting,Council,11,deny the Property Tax Relief Request due to an,,"The vote was unanimous, 7-0",Merrill,White,,,legislative/minutes/2015/2015-09-22_council.md,citysite_ocr
2015-09-22,2015,Cache County Council Council Meeting,Council,12,approve the Property Tax Settlement,,"The vote was unanimous, 7-0",Potter,Yeates,,,legislative/minutes/2015/2015-09-22_council.md,citysite_ocr
2015-09-22,2015,Cache County Council Council Meeting,Council,13,approve the contract for Cloud Seeding,,"The vote was unanimous, 7-0",Erickson,White,,,legislative/minutes/2015/2015-09-22_council.md,citysite_ocr
2015-10-13,2015,Cache County Council Council Meeting,Council,1,approve the agenda with Item 12d,,,Yeates,Potter,,,legislative/minutes/2015/2015-10-13_council.md,citysite_ocr
2015-10-13,2015,Cache County Council Council Meeting,Council,2,approve the minutes of the September 08,,"The vote was unanimous, 7-0",Yeates,Potter,,,legislative/minutes/2015/2015-10-13_council.md,citysite_ocr
2015-10-13,2015,Cache County Council Council Meeting,Council,3,approve the CCCOG Recommendations,,"The vote was unanimous, 7-0",Potter,Erickson,,,legislative/minutes/2015/2015-10-13_council.md,citysite_ocr
2015-10-13,2015,Cache County Council Council Meeting,Council,4,convene as a Board of Equalization,,"The vote was unanimous, 7-0",Yeates,Erickson,,,legislative/minutes/2015/2015-10-13_council.md,citysite_ocr
2015-10-13,2015,Cache County Council Council Meeting,Council,5,approve the recommendations of the,,"The vote was unanimous, 7-0",Potter,,,,legislative/minutes/2015/2015-10-13_council.md,citysite_ocr
2015-10-13,2015,Cache County Council Council Meeting,Council,6,adjourn from the Board of Equalization,,"The vote was unanimous, 7-0",Yeates,Zilles,,,legislative/minutes/2015/2015-10-13_council.md,citysite_ocr
2015-10-13,2015,Cache County Council Council Meeting,Council,7,"set a Public Hearing-October 27, 2015",,"The vote was unanimous,

7-0",Potter,Erickson,,,legislative/minutes/2015/2015-10-13_council.md,citysite_ocr
2015-10-13,2015,Cache County Council Council Meeting,Council,8,waive the rules and approve Ordinance,,"The vote was unanimous, 7-0",White,Yeates,,,legislative/minutes/2015/2015-10-13_council.md,citysite_ocr
2015-10-13,2015,Cache County Council Council Meeting,Council,9,waive the rules and approve Resolution,,"The vote was unanimous, 7-0",Potter,Yeates,,,legislative/minutes/2015/2015-10-13_council.md,citysite_ocr
2015-10-13,2015,Cache County Council Council Meeting,Council,10,close the Public Hearing-October 13,,"The vote was unanimous, 7-0",Yeates,Potter,,,legislative/minutes/2015/2015-10-13_council.md,citysite_ocr
2015-10-13,2015,Cache County Council Council Meeting,Council,11,waive the rules and approve Resolution,,,Potter,Yeates,,,legislative/minutes/2015/2015-10-13_council.md,citysite_ocr
2015-10-13,2015,Cache County Council Council Meeting,Council,12,approve the property tax relief requests,,"The vote was unanimous, 7-0",Zilles,Erickson,,,legislative/minutes/2015/2015-10-13_council.md,citysite_ocr
2015-10-13,2015,Cache County Council Council Meeting,Council,13,approve including the proposed tax rate,,"The vote was unanimous, 7-0",White,,,,legislative/minutes/2015/2015-10-13_council.md,citysite_ocr
2015-10-13,2015,Cache County Council Council Meeting,Council,14,approve the 2016 County Council Meeting,,"The vote
was unanimous, 7-0",Potter,Zilles,,,legislative/minutes/2015/2015-10-13_council.md,citysite_ocr
2015-10-27,2015,Cache County Council Council Meeting,Council,1,approve the amended agenda,,"The vote was unanimous, 6-0",Erickson,Zilles,,,legislative/minutes/2015/2015-10-27_council.md,citysite_ocr
2015-10-27,2015,Cache County Council Council Meeting,Council,2,approve the minutes of the October 13,,"The vote was unanimous, 6-0",Zilles,Erickson,,,legislative/minutes/2015/2015-10-27_council.md,citysite_ocr
2015-10-27,2015,Cache County Council Council Meeting,Council,3,approve the recommended appointments,,"The vote was unanimous, 6-0",Potter,Erickson,,,legislative/minutes/2015/2015-10-27_council.md,citysite_ocr
2015-10-27,2015,Cache County Council Council Meeting,Council,4,"set a Public Hearing-November 10, 2015",,"The vote was unanimous, 6-0",Zilles,Potter,,,legislative/minutes/2015/2015-10-27_council.md,citysite_ocr
2015-10-27,2015,Cache County Council Council Meeting,Council,5,approve the Property Tax Relief Requests,,"The vote was unanimous, 6-0",Merrill,Potter,,,legislative/minutes/2015/2015-10-27_council.md,citysite_ocr
2015-10-27,2015,Cache County Council Council Meeting,Council,6,approve the cancellation of interest and,,"The vote was unanimous, 6-0",Erickson,,,,legislative/minutes/2015/2015-10-27_council.md,citysite_ocr
2015-10-27,2015,Cache County Council Council Meeting,Council,7,approve Logan City's request to reallocate,,"The vote
was unanimous, 6-0",White,Merrill,,,legislative/minutes/2015/2015-10-27_council.md,citysite_ocr
2015-10-27,2015,Cache County Council Council Meeting,Council,8,"close the Public Hearing-October 27, 2015",,"The vote was unanimous, 6-0",Zilles,Potter,,,legislative/minutes/2015/2015-10-27_council.md,citysite_ocr
2015-10-27,2015,Cache County Council Council Meeting,Council,9,waive the rules and approve Resolution,,"The vote was
unanimous, 6-0",Potter,White,,,legislative/minutes/2015/2015-10-27_council.md,citysite_ocr
2015-10-27,2015,Cache County Council Council Meeting,Council,10,approve the design exception for,,"The vote was unanimous, 6-0",Zilles,Merrill,,,legislative/minutes/2015/2015-10-27_council.md,citysite_ocr
2015-11-10,2015,Cache County Council Council Meeting,Council,1,approve the agenda as written,,"The vote was unanimous, 6-0",Yeates,Erickson,,,legislative/minutes/2015/2015-11-10_council.md,citysite_ocr
2015-11-10,2015,Cache County Council Council Meeting,Council,2,approve the minutes of the October,,"The vote was unanimous, 6-0",Yeates,Zilles,,,legislative/minutes/2015/2015-11-10_council.md,citysite_ocr
2015-11-10,2015,Cache County Council Council Meeting,Council,3,set the 1** CDBG Public Hearing for,,"The vote was
unanimous, 6-0",Yeates,Erickson,,,legislative/minutes/2015/2015-11-10_council.md,citysite_ocr
2015-11-10,2015,Cache County Council Council Meeting,Council,4,accept Proclamation — Faith Exchange,,"The vote was unanimous,
6-0",Potter,Erickson,,,legislative/minutes/2015/2015-11-10_council.md,citysite_ocr
2015-11-10,2015,Cache County Council Council Meeting,Council,5,deny the two property tax relief requests,,"The vote was
unanimous, 6-0",Merrill,Potter,,,legislative/minutes/2015/2015-11-10_council.md,citysite_ocr
2015-11-10,2015,Cache County Council Council Meeting,Council,6,close the Public Hearing,,"The vote was unanimous, 6-0",Yeates,Merrill,,,legislative/minutes/2015/2015-11-10_council.md,citysite_ocr
2015-11-10,2015,Cache County Council Council Meeting,Council,7,waive the rules and approve Resolution,,"The vote was unanimous, 6-0",Zilles,,,,legislative/minutes/2015/2015-11-10_council.md,citysite_ocr
2015-11-10,2015,Cache County Council Council Meeting,Council,8,close the Public Hearing — 2016,,"The vote was
unanimous, 6-0",Yeates,Potter,,,legislative/minutes/2015/2015-11-10_council.md,citysite_ocr
2015-11-24,2015,Cache County Council Council Meeting,Council,1,approve the agenda with Item 12d,,"The vote was unanimous, 7-0",Potter,Yeates,,,legislative/minutes/2015/2015-11-24_council.md,citysite_ocr
2015-11-24,2015,Cache County Council Council Meeting,Council,2,approve the minutes of the November,,"The vote was unanimous,
7-0",Yeates,Potter,,,legislative/minutes/2015/2015-11-24_council.md,citysite_ocr
2015-11-24,2015,Cache County Council Council Meeting,Council,3,close the Public Hearing-1*t CDBG Public,,"The vote was
unanimous, 7-0",Zilles,Yeates,,,legislative/minutes/2015/2015-11-24_council.md,citysite_ocr
2015-11-24,2015,Cache County Council Council Meeting,Council,4,"set Public Hearings-December 8, 2015",,"The vote was unanimous, 7-0",Yeates,Erickson,,,legislative/minutes/2015/2015-11-24_council.md,citysite_ocr
2015-11-24,2015,Cache County Council Council Meeting,Council,5,approve the property tax relief request for,,"The vote was unanimous, 7-0",Yeates,White,,,legislative/minutes/2015/2015-11-24_council.md,citysite_ocr
2015-11-24,2015,Cache County Council Council Meeting,Council,6,table the property tax relief request for,,"The vote was unanimous, 7-0",White,Yeates,,,legislative/minutes/2015/2015-11-24_council.md,citysite_ocr
2015-11-24,2015,Cache County Council Council Meeting,Council,7,approve the property tax relief request for,,"The vote was unanimous, 7-0",Potter,Merrill,,,legislative/minutes/2015/2015-11-24_council.md,citysite_ocr
2015-11-24,2015,Cache County Council Council Meeting,Council,8,approve the 2016 Meeting,,"The vote was unanimous, 7-0",Yeates,Potter,,,legislative/minutes/2015/2015-11-24_council.md,citysite_ocr
2015-11-24,2015,Cache County Council Council Meeting,Council,9,adjourn to an Executive Session for a,,"The vote was unanimous, 7-0",Zilles,White,,,legislative/minutes/2015/2015-11-24_council.md,citysite_ocr
