year,election_date,election_type,source_file,sheet,family,contest,county_office,district,kind,n_candidates,n_precincts,n_rows,total_votes,retained
2002,2002-06-25,primary,2002-06-25-primary-canvass.xls,PRI02CAN,G,School Prc #3 GRANITE SCHOOL DISTRICT,,,,3,19,57,944,no
2002,2002-06-25,primary,2002-06-25-primary-canvass.xls,PRI02CAN,G,School Prc #3 JORDAN SCHOOL DISTRICT,,,,5,30,150,2014,no
2002,2002-06-25,primary,2002-06-25-primary-canvass.xls,PRI02CAN,G,School Prc #4 SALT LAKE CITY SCHOOL DISTRICT,,,,3,20,60,728,no
2002,2002-06-25,primary,2002-06-25-primary-canvass.xls,PRI02CAN,G,School Prc #6 JORDAN SCHOOL DISTRICT,,,,5,32,160,1208,no
2002,2002-06-25,primary,2002-06-25-primary-canvass.xls,PRI02CAN,G,School Prc #7 GRANITE SCHOOL DISTRICT,,,,6,21,126,899,no
2002,2002-06-25,primary,2002-06-25-primary-canvass.xls,PRI02CAN,G,School Prc #7 JORDAN SCHOOL DISTRICT,,,,3,21,63,761,no
2002,2002-06-25,primary,2002-06-25-primary-canvass.xls,PRI02CAN,G,St. Rep #20,,,,2,2,4,61,no
2002,2002-06-25,primary,2002-06-25-primary-canvass.xls,PRI02CAN,G,St. Rep #22,,,,2,12,24,360,no
2002,2002-06-25,primary,2002-06-25-primary-canvass.xls,PRI02CAN,G,St. Rep #26,,,,2,14,28,672,no
2002,2002-06-25,primary,2002-06-25-primary-canvass.xls,PRI02CAN,G,St. Rep #34,,,,2,14,28,1052,no
2002,2002-06-25,primary,2002-06-25-primary-canvass.xls,PRI02CAN,G,St. Rep #36,,,,2,22,44,2432,no
2002,2002-06-25,primary,2002-06-25-primary-canvass.xls,PRI02CAN,G,St. Rep #51,,,,2,14,28,1988,no
2002,2002-06-25,primary,2002-06-25-primary-canvass.xls,PRI02CAN,G,Township,,,,3,1,3,45,no
2002,2002-06-25,primary,2002-06-25-primary-canvass.xls,PRI02CAN,G,US Rep Dist #1,,,,4,53,212,3893,no
2002,2002-06-25,primary,2002-06-25-primary-canvass.xls,PRI02CAN,G,US Rep Dist #2,,,,2,280,560,15534,no
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,Constitutional Amendment #1,,,,2,743,1486,155275,no
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,Constitutional Amendment #2,,,,2,743,1486,204276,no
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,Constitutional Amendment #3,,,,2,743,1486,199122,no
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,Constitutional Amendment #4,,,,2,743,1486,203437,no
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,Constitutional Amendment #5,,,,2,743,1486,196107,no
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,Constitutional Amendment #6,,,,2,743,1486,198435,no
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,Granite School District # 3,,,,2,32,64,5975,no
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,Granite School District # 5,,,,2,32,64,6985,no
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,Granite School District # 6,,,,2,32,64,7567,no
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,Granite School District # 7,,,,1,35,35,7380,no
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,Jordan School District # 1,,,,1,34,34,7496,no
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,Jordan School District # 2,,,,2,46,92,11062,no
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,Jordan School District # 3,,,,2,45,90,13852,no
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,Jordan School District # 6,,,,2,42,84,8622,no
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,Jordan School District # 7,,,,2,35,70,9128,no
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,Murray School District # 2,,,,1,7,7,1667,no
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,Murray School District # 3,,,,1,5,5,1178,no
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,Murray School District # 4,,,,1,7,7,1422,no
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,Retention-Acomb,,,,2,191,382,44087,no
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,Retention-Adamson,,,,2,191,382,43585,no
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,Retention-Bench,,,,2,743,1486,183399,no
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,Retention-Billings,,,,2,743,1486,183853,no
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,Retention-Bohling,,,,2,743,1486,182250,no
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,Retention-Brian,,,,2,743,1486,182486,no
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,Retention-Burton,,,,2,743,1486,180827,no
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,Retention-Davis,,,,2,743,1486,181168,no
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,Retention-Fuchs,,,,2,743,1486,180175,no
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,Retention-Graves-Robertson,,,,2,191,382,43839,no
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,Retention-Greenwood,,,,2,743,1486,182807,no
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,Retention-Iwasaki,,,,2,743,1486,180026,no
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,Retention-Jackson,,,,2,743,1486,181246,no
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,Retention-Lindberg,,,,2,743,1486,179553,no
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,Retention-Maughan,,,,2,743,1486,179279,no
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,Retention-Medley,,,,2,743,1486,180339,no
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,Retention-Noel,,,,2,743,1486,179619,no
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,Retention-Orme,,,,2,743,1486,181615,no
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,Retention-Reese,,,,2,743,1486,180874,no
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,Retention-Rigby,,,,2,191,382,44107,no
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,Retention-Valdez,,,,2,743,1486,184131,no
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,Retention-Young,,,,2,743,1486,190449,no
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,Salt Lake City School # 3,,,,2,27,54,7458,no
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,Salt Lake City School # 4,,,,2,26,52,4317,no
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,Salt Lake City School # 6,,,,2,30,60,8351,no
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,St. Rep #20,,,,2,3,6,751,no
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,St. Rep #22,,,,3,19,57,5057,no
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,St. Rep #23,,,,2,18,36,4300,no
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,St. Rep #24,,,,2,30,60,9077,no
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,St. Rep #25,,,,2,26,52,6781,no
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,St. Rep #26,,,,2,17,34,3682,no
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,St. Rep #28,,,,2,32,64,11898,no
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,St. Rep #29,,,,2,19,38,4794,no
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,St. Rep #30,,,,2,26,52,7636,no
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,St. Rep #31,,,,2,27,54,6825,no
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,St. Rep #32,,,,2,19,38,5630,no
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,St. Rep #33,,,,2,23,46,4608,no
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,St. Rep #34,,,,3,22,66,6354,no
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,St. Rep #35,,,,2,23,46,4657,no
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,St. Rep #36,,,,2,33,66,12546,no
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,St. Rep #37,,,,2,32,64,11363,no
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,St. Rep #38,,,,2,18,36,4684,no
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,St. Rep #39,,,,3,22,66,6166,no
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,St. Rep #40,,,,2,30,60,8245,no
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,St. Rep #41,,,,2,21,42,6111,no
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,St. Rep #42,,,,2,21,42,6049,no
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,St. Rep #43,,,,3,25,75,6921,no
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,St. Rep #44,,,,2,27,54,8094,no
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,St. Rep #45,,,,2,28,56,8108,no
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,St. Rep #46,,,,2,32,64,10399,no
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,St. Rep #47,,,,1,24,24,4616,no
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,St. Rep #48,,,,2,27,54,8875,no
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,St. Rep #49,,,,2,26,52,9249,no
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,St. Rep #50,,,,2,27,54,8112,no
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,St. Rep #51,,,,1,24,24,7224,no
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,St. Rep #52,,,,1,22,22,5936,no
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,St. Senate Dist #1-2YR,,,,4,43,172,9982,no
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,St. Senate Dist #11,,,,2,33,66,10778,no
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,St. Senate Dist #12,,,,3,51,153,13509,no
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,St. Senate Dist #2,,,,1,71,71,14104,no
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,St. Senate Dist #3,,,,2,74,148,17658,no
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,St. Senate Dist #4,,,,2,76,152,27435,no
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,St. Senate Dist #5,,,,2,50,100,13953,no
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,St. Senate Dist #7,,,,2,90,180,30047,no
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,St. Senate Dist #9,,,,2,65,130,20059,no
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,State BD of ED #10,,,,1,135,135,31142,no
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,State BD of ED #3,,,,2,23,46,4870,no
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,State BD of ED #6,,,,2,92,184,18498,no
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,State BD of ED #9,,,,1,102,102,23324,no
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,State Initiative #1,,,,2,743,1486,214927,no
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,Straight Party,,,,4,743,2972,80699,no
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,Township COPPERTON,,,,2,1,2,200,no
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,Township EMIGRATION,,,,2,1,2,381,no
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,US Rep Dist #1,,,,4,65,260,15518,no
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,US Rep Dist #2,,,,4,423,1692,134422,no
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,US Rep Dist #3,,,,4,255,1020,72255,no
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,County Assessor,Assessor,,office,2,743,1486,215946,yes
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,County Auditor,Auditor,,office,3,743,2229,216207,yes
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,County Proposition Number 1,Ballot Measure,,measure,2,743,1486,195679,yes
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,County Proposition Number 2,Ballot Measure,,measure,2,743,1486,209341,yes
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,County Clerk,Clerk,,office,2,743,1486,218243,yes
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,SLCO Council DISTRICT #1,Council,1,office,3,129,387,33207,yes
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,SLCO Council DISTRICT #3,Council,3,office,2,109,218,29025,yes
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,SLCO Council DISTRICT #5,Council,5,office,2,107,214,29878,yes
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,SL County Council At-Large #A,Council,At-Large A,office,3,743,2229,220009,yes
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,County District Attorney,District Attorney,,office,2,743,1486,217704,yes
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,County Recorder,Recorder,,office,2,743,1486,214343,yes
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,County Sheriff,Sheriff,,office,2,743,1486,219794,yes
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,County Surveyor,Surveyor,,office,2,743,1486,213088,yes
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,G,County Treasurer,Treasurer,,office,3,743,2229,215142,yes
2004,2004-06-22,primary,2004-06-22-primary-canvass.xls,04PriCan,G,Governor and Lt Governor,,,,2,407,814,43046,no
2004,2004-06-22,primary,2004-06-22-primary-canvass.xls,04PriCan,G,Granite School District 1,,,,3,36,108,3808,no
2004,2004-06-22,primary,2004-06-22-primary-canvass.xls,04PriCan,G,Granite School District 2,,,,3,30,90,2258,no
2004,2004-06-22,primary,2004-06-22-primary-canvass.xls,04PriCan,G,Granite School District 4,,,,3,21,63,1717,no
2004,2004-06-22,primary,2004-06-22-primary-canvass.xls,04PriCan,G,Jordan School District 4,,,,4,17,68,2328,no
2004,2004-06-22,primary,2004-06-22-primary-canvass.xls,04PriCan,G,Jordan School District 5,,,,3,19,57,2279,no
2004,2004-06-22,primary,2004-06-22-primary-canvass.xls,04PriCan,G,Salt Lake City School District 1,,,,3,12,36,836,no
2004,2004-06-22,primary,2004-06-22-primary-canvass.xls,04PriCan,G,Salt Lake City School District 2,,,,4,9,36,564,no
2004,2004-06-22,primary,2004-06-22-primary-canvass.xls,04PriCan,G,Salt Lake City School District 5,,,,3,16,48,890,no
2004,2004-06-22,primary,2004-06-22-primary-canvass.xls,04PriCan,G,State Representative District 52,,,,2,12,24,2060,no
2004,2004-06-22,primary,2004-06-22-primary-canvass.xls,04PriCan,G,State Senate District 1,,,,2,27,54,628,no
2004,2004-06-22,primary,2004-06-22-primary-canvass.xls,04PriCan,G,US Representative District 2,,,,2,226,452,24844,no
2004,2004-06-22,primary,2004-06-22-primary-canvass.xls,04PriCan,G,US Representative District 3,,,,2,136,272,15263,no
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,G,Attorney General,,,,3,743,2229,354283,no
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,G,Bruce C. Lubeck,,,,2,743,1486,266616,no
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,G,Christine M. Durham,,,,2,743,1486,281130,no
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,G,Citizen's State Initiative #1,,,,2,743,1486,328562,no
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,G,Congressional 1,,,,5,65,325,25480,no
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,G,Congressional 2,,,,5,420,2100,202104,no
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,G,Congressional 3,,,,6,258,1548,130465,no
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,G,Constitutional Amendment #1,,,,2,743,1486,327811,no
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,G,Constitutional Amendment #2,,,,2,743,1486,324362,no
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,G,Constitutional Amendment #3,,,,2,743,1486,349969,no
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,G,Cottonwood Heights Council Dist 1,,,,2,10,20,3903,no
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,G,Cottonwood Heights Council Dist 2,,,,2,7,14,3536,no
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,G,Cottonwood Heights Council Dist 3,,,,2,8,16,3681,no
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,G,Cottonwood Heights Council Dist 4,,,,2,9,18,4064,no
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,G,Cottonwood Heights Mayor,,,,2,34,68,15734,no
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,G,Draper City Bond,,,,2,21,42,10163,no
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,G,Emigration Township Vote For 2,,,,3,1,3,1132,no
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,G,Frederic M. Oddone,,,,2,743,1486,266713,no
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,G,Governor and Lt Governor,,,,4,743,2972,360681,no
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,G,Granite School District 1,,,,2,58,116,22463,no
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,G,Granite School District 2,,,,2,53,106,17017,no
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,G,Granite School District 4,,,,2,37,74,14428,no
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,G,Jordan School District 4,,,,2,39,78,15838,no
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,G,Jordan School District 5,,,,2,34,68,15032,no
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,G,Jordan School District 7,,,,2,39,78,19903,no
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,G,Judith S.H. Atherton,,,,2,743,1486,272542,no
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,G,Kimberly K. Hornak,,,,2,743,1486,267430,no
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,G,L A Dever,,,,2,743,1486,270836,no
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,G,Magna Water District,,,,2,15,30,5672,no
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,G,Matthew B. Durrant,,,,2,743,1486,274666,no
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,G,Michael J. Wilkins,,,,2,743,1486,271384,no
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,G,Murray School District 1,,,,2,7,14,2381,no
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,G,Murray School District 5,,,,2,6,12,2795,no
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,G,President and Vice President,,,,18,743,13374,362138,no
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,G,Randall N. Skanchy,,,,2,743,1486,265084,no
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,G,Robert K. Hilder,,,,2,743,1486,267720,no
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,G,Robert S. Yeates,,,,2,743,1486,268825,no
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,G,Salt Lake City School District 1,,,,2,17,34,5203,no
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,G,Salt Lake City School District 2,,,,2,15,30,3871,no
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,G,Salt Lake City School District 5,,,,2,23,46,7879,no
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,G,Salt Lake City School District 7,,,,2,27,54,9026,no
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,G,Sandra N. Peuler,,,,2,743,1486,266139,no
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,G,Sharon P. McCully,,,,2,743,1486,267381,no
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,G,State Auditor,,,,4,743,2972,348116,no
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,G,State Representative 20,,,,4,4,16,1378,no
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,G,State Representative 22,,,,6,20,120,9042,no
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,G,State Representative 23,,,,2,18,36,6525,no
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,G,State Representative 24,,,,2,29,58,14198,no
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,G,State Representative 25,,,,3,24,72,10432,no
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,G,State Representative 26,,,,3,17,51,6233,no
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,G,State Representative 28,,,,3,30,90,15932,no
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,G,State Representative 29,,,,3,19,57,8417,no
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,G,State Representative 30,,,,2,26,52,10774,no
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,G,State Representative 31,,,,3,26,78,10782,no
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,G,State Representative 32,,,,2,18,36,8963,no
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,G,State Representative 33,,,,3,22,66,7776,no
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,G,State Representative 34,,,,4,23,92,9943,no
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,G,State Representative 35,,,,3,23,69,7577,no
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,G,State Representative 36,,,,4,33,132,16286,no
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,G,State Representative 37,,,,3,33,99,15366,no
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,G,State Representative 38,,,,2,18,36,8191,no
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,G,State Representative 39,,,,2,21,42,9367,no
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,G,State Representative 40,,,,3,29,87,12473,no
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,G,State Representative 41,,,,2,22,44,8645,no
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,G,State Representative 42,,,,2,22,44,10671,no
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,G,State Representative 43,,,,3,25,75,10283,no
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,G,State Representative 44,,,,4,27,108,12350,no
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,G,State Representative 45,,,,3,27,81,12476,no
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,G,State Representative 46,,,,2,33,66,12038,no
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,G,State Representative 47,,,,2,23,46,10287,no
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,G,State Representative 48,,,,3,27,81,12869,no
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,G,State Representative 49,,,,3,27,81,13895,no
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,G,State Representative 50,,,,2,26,52,15636,no
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,G,State Representative 51,,,,3,26,78,14822,no
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,G,State Representative 52,,,,2,25,50,13974,no
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,G,State School District 11,,,,2,125,250,46398,no
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,G,State School District 7,,,,2,122,244,41386,no
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,G,State School District 8,,,,1,139,139,32247,no
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,G,State Senate 1,,,,4,44,176,16335,no
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,G,State Senate 10,,,,3,60,180,33694,no
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,G,State Senate 6,,,,3,60,180,28918,no
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,G,State Senate 8,,,,3,73,219,33082,no
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,G,State Treasurer,,,,5,743,3715,348403,no
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,G,Stephen L. Henriod,,,,2,743,1486,273125,no
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,G,Straight Party,,,,6,743,4458,134888,no
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,G,Terry L. Christiansen,,,,2,743,1486,271374,no
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,G,US Senate,,,,6,743,4458,357472,no
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,G,"William A. Thorne, Jr.",,,,2,743,1486,271070,no
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,G,Salt Lake County Auditor,Auditor,,office,3,743,2229,337868,yes
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,G,County Proposal #1,Ballot Measure,,measure,2,743,1486,319232,yes
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,G,Salt Lake County Council District 2,Council,2,office,2,107,214,45344,yes
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,G,Salt Lake County Council District 4,Council,4,office,2,157,314,73187,yes
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,G,Salt Lake County Council District 6,Council,6,office,2,136,272,62169,yes
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,G,Salt Lake County Council At-Large B,Council,At-Large B,office,3,743,2229,347985,yes
