rollcall_id,session,bill_no,legislator_verbatim,chamber,district,party,vote_value
REC_2025GS_H_343,2025GS,HB0255,"Sawyer, J.",House,,,Yea
REC_2025GS_H_343,2025GS,HB0255,"Schultz, M.",House,,,Yea
REC_2025GS_H_343,2025GS,HB0255,"Shallenberger, D.",House,,,Yea
REC_2025GS_H_343,2025GS,HB0255,"Shelley, T.",House,,,Yea
REC_2025GS_H_343,2025GS,HB0255,"Shepherd, L.",House,,,Yea
REC_2025GS_H_343,2025GS,HB0255,"Shipp, R.P.",House,,,Yea
REC_2025GS_H_343,2025GS,HB0255,"Snider, C.",House,,,Yea
REC_2025GS_H_343,2025GS,HB0255,"Stoddard, A.",House,,,Yea
REC_2025GS_H_343,2025GS,HB0255,"Strong, M.A.",House,,,Yea
REC_2025GS_H_343,2025GS,HB0255,"Teuscher, J.",House,,,Yea
REC_2025GS_H_343,2025GS,HB0255,"Thompson, J.",House,,,Yea
REC_2025GS_H_343,2025GS,HB0255,"Thurston, N.",House,,,Yea
REC_2025GS_H_343,2025GS,HB0255,"Walter, N.",House,,,Yea
REC_2025GS_H_343,2025GS,HB0255,"Ward, R.",House,,,Yea
REC_2025GS_H_343,2025GS,HB0255,"Watkins, C.",House,,,Yea
REC_2025GS_H_343,2025GS,HB0255,"Welton, D.",House,,,Yea
REC_2025GS_H_343,2025GS,HB0255,"Whyte, S.",House,,,Yea
REC_2025GS_H_343,2025GS,HB0255,"Wilcox, R.",House,,,Yea
REC_2025GS_H_343,2025GS,HB0255,"Bolinder, B.",House,,,Absent
REC_2025GS_H_343,2025GS,HB0255,"Hawkins, J.",House,,,Absent
REC_2025GS_H_518,2025GS,HB0225,"Abbott, N.",House,,,Yea
REC_2025GS_H_518,2025GS,HB0225,"Auxier, T.",House,,,Yea
REC_2025GS_H_518,2025GS,HB0225,"Bennion, G.",House,,,Yea
REC_2025GS_H_518,2025GS,HB0225,"Chevrier, K.",House,,,Yea
REC_2025GS_H_518,2025GS,HB0225,"Christofferson, K.",House,,,Yea
REC_2025GS_H_518,2025GS,HB0225,"Clancy, T.",House,,,Yea
REC_2025GS_H_518,2025GS,HB0225,"Cutler, P.",House,,,Yea
REC_2025GS_H_518,2025GS,HB0225,"Dailey-Provost, J.",House,,,Yea
REC_2025GS_H_518,2025GS,HB0225,"Defay, A.",House,,,Yea
REC_2025GS_H_518,2025GS,HB0225,"Dominguez, R.",House,,,Yea
REC_2025GS_H_518,2025GS,HB0225,"Dunnigan, J.",House,,,Yea
REC_2025GS_H_518,2025GS,HB0225,"Eliason, S.",House,,,Yea
REC_2025GS_H_518,2025GS,HB0225,"Elison, J.",House,,,Yea
REC_2025GS_H_518,2025GS,HB0225,"Fitisemanu, J.",House,,,Yea
REC_2025GS_H_518,2025GS,HB0225,"Gwynn, M.",House,,,Yea
REC_2025GS_H_518,2025GS,HB0225,"Hawkins, J.",House,,,Yea
REC_2025GS_H_518,2025GS,HB0225,"Hayes, S.",House,,,Yea
REC_2025GS_H_518,2025GS,HB0225,"Hollins, S.",House,,,Yea
REC_2025GS_H_518,2025GS,HB0225,"Jack, C.",House,,,Yea
REC_2025GS_H_518,2025GS,HB0225,"Koford, J.",House,,,Yea
REC_2025GS_H_518,2025GS,HB0225,"Loubet, A.",House,,,Yea
REC_2025GS_H_518,2025GS,HB0225,"MacPherson, M.",House,,,Yea
REC_2025GS_H_518,2025GS,HB0225,"Matthews, A.",House,,,Yea
REC_2025GS_H_518,2025GS,HB0225,"Mauga, V.",House,,,Yea
REC_2025GS_H_518,2025GS,HB0225,"Miller, G.",House,,,Yea
REC_2025GS_H_518,2025GS,HB0225,"Miller, T.",House,,,Yea
REC_2025GS_H_518,2025GS,HB0225,"Monson, L.",House,,,Yea
REC_2025GS_H_518,2025GS,HB0225,"Moss, C.",House,,,Yea
REC_2025GS_H_518,2025GS,HB0225,"Nguyen, H.",House,,,Yea
REC_2025GS_H_518,2025GS,HB0225,"Okerlund, C.",House,,,Yea
REC_2025GS_H_518,2025GS,HB0225,"Owens, D.",House,,,Yea
REC_2025GS_H_518,2025GS,HB0225,"Peck, N.",House,,,Yea
REC_2025GS_H_518,2025GS,HB0225,"Petersen, M.",House,,,Yea
REC_2025GS_H_518,2025GS,HB0225,"Romero, A.",House,,,Yea
REC_2025GS_H_518,2025GS,HB0225,"Sawyer, J.",House,,,Yea
REC_2025GS_H_518,2025GS,HB0225,"Shelley, T.",House,,,Yea
REC_2025GS_H_518,2025GS,HB0225,"Shipp, R.P.",House,,,Yea
REC_2025GS_H_518,2025GS,HB0225,"Stoddard, A.",House,,,Yea
REC_2025GS_H_518,2025GS,HB0225,"Thurston, N.",House,,,Yea
REC_2025GS_H_518,2025GS,HB0225,"Walter, N.",House,,,Yea
REC_2025GS_H_518,2025GS,HB0225,"Ward, R.",House,,,Yea
REC_2025GS_H_518,2025GS,HB0225,"Watkins, C.",House,,,Yea
REC_2025GS_H_518,2025GS,HB0225,"Welton, D.",House,,,Yea
REC_2025GS_H_518,2025GS,HB0225,"Whyte, S.",House,,,Yea
REC_2025GS_H_518,2025GS,HB0225,"Wilcox, R.",House,,,Yea
REC_2025GS_H_518,2025GS,HB0225,"Acton, C.K.",House,,,Nay
REC_2025GS_H_518,2025GS,HB0225,"Albrecht, C.",House,,,Nay
REC_2025GS_H_518,2025GS,HB0225,"Ballard, M.G.",House,,,Nay
REC_2025GS_H_518,2025GS,HB0225,"Barlow, S.",House,,,Nay
REC_2025GS_H_518,2025GS,HB0225,"Bolinder, B.",House,,,Nay
REC_2025GS_H_518,2025GS,HB0225,"Burton, J.",House,,,Nay
REC_2025GS_H_518,2025GS,HB0225,"Chew, S.",House,,,Nay
REC_2025GS_H_518,2025GS,HB0225,"Fiefia, D.",House,,,Nay
REC_2025GS_H_518,2025GS,HB0225,"Gricius, S.",House,,,Nay
REC_2025GS_H_518,2025GS,HB0225,"Hall, K.",House,,,Nay
REC_2025GS_H_518,2025GS,HB0225,"Ivory, K.",House,,,Nay
REC_2025GS_H_518,2025GS,HB0225,"Kohler, M.",House,,,Nay
REC_2025GS_H_518,2025GS,HB0225,"Kyle, J.",House,,,Nay
REC_2025GS_H_518,2025GS,HB0225,"Lee, T.",House,,,Nay
REC_2025GS_H_518,2025GS,HB0225,"Lisonbee, K.",House,,,Nay
REC_2025GS_H_518,2025GS,HB0225,"Maloy, A. Cory",House,,,Nay
REC_2025GS_H_518,2025GS,HB0225,"Moss, J.",House,,,Nay
REC_2025GS_H_518,2025GS,HB0225,"Peterson, K.",House,,,Nay
REC_2025GS_H_518,2025GS,HB0225,"Peterson, T.",House,,,Nay
REC_2025GS_H_518,2025GS,HB0225,"Roberts, C.",House,,,Nay
REC_2025GS_H_518,2025GS,HB0225,"Shallenberger, D.",House,,,Nay
REC_2025GS_H_518,2025GS,HB0225,"Shepherd, L.",House,,,Nay
REC_2025GS_H_518,2025GS,HB0225,"Snider, C.",House,,,Nay
REC_2025GS_H_518,2025GS,HB0225,"Strong, M.A.",House,,,Nay
REC_2025GS_H_518,2025GS,HB0225,"Teuscher, J.",House,,,Nay
REC_2025GS_H_518,2025GS,HB0225,"Thompson, J.",House,,,Nay
REC_2025GS_H_518,2025GS,HB0225,"Brooks, W.",House,,,Absent
REC_2025GS_H_518,2025GS,HB0225,"Peterson, V.",House,,,Absent
REC_2025GS_H_518,2025GS,HB0225,"Pierucci, C.",House,,,Absent
REC_2025GS_H_518,2025GS,HB0225,"Schultz, M.",House,,,Absent
REC_2025GS_H_570,2025GS,HB0037,"Abbott, N.",House,,,Yea
REC_2025GS_H_570,2025GS,HB0037,"Acton, C.K.",House,,,Yea
REC_2025GS_H_570,2025GS,HB0037,"Albrecht, C.",House,,,Yea
REC_2025GS_H_570,2025GS,HB0037,"Auxier, T.",House,,,Yea
REC_2025GS_H_570,2025GS,HB0037,"Ballard, M.G.",House,,,Yea
REC_2025GS_H_570,2025GS,HB0037,"Barlow, S.",House,,,Yea
REC_2025GS_H_570,2025GS,HB0037,"Bennion, G.",House,,,Yea
REC_2025GS_H_570,2025GS,HB0037,"Bolinder, B.",House,,,Yea
REC_2025GS_H_570,2025GS,HB0037,"Burton, J.",House,,,Yea
REC_2025GS_H_570,2025GS,HB0037,"Clancy, T.",House,,,Yea
REC_2025GS_H_570,2025GS,HB0037,"Cutler, P.",House,,,Yea
REC_2025GS_H_570,2025GS,HB0037,"Dailey-Provost, J.",House,,,Yea
REC_2025GS_H_570,2025GS,HB0037,"Defay, A.",House,,,Yea
REC_2025GS_H_570,2025GS,HB0037,"Dunnigan, J.",House,,,Yea
REC_2025GS_H_570,2025GS,HB0037,"Eliason, S.",House,,,Yea
REC_2025GS_H_570,2025GS,HB0037,"Elison, J.",House,,,Yea
REC_2025GS_H_570,2025GS,HB0037,"Fiefia, D.",House,,,Yea
REC_2025GS_H_570,2025GS,HB0037,"Fitisemanu, J.",House,,,Yea
REC_2025GS_H_570,2025GS,HB0037,"Gwynn, M.",House,,,Yea
REC_2025GS_H_570,2025GS,HB0037,"Hayes, S.",House,,,Yea
REC_2025GS_H_570,2025GS,HB0037,"Hollins, S.",House,,,Yea
REC_2025GS_H_570,2025GS,HB0037,"Jack, C.",House,,,Yea
REC_2025GS_H_570,2025GS,HB0037,"Koford, J.",House,,,Yea
REC_2025GS_H_570,2025GS,HB0037,"Kohler, M.",House,,,Yea
REC_2025GS_H_570,2025GS,HB0037,"Lee, T.",House,,,Yea
REC_2025GS_H_570,2025GS,HB0037,"Lisonbee, K.",House,,,Yea
REC_2025GS_H_570,2025GS,HB0037,"Loubet, A.",House,,,Yea
REC_2025GS_H_570,2025GS,HB0037,"Maloy, A. Cory",House,,,Yea
REC_2025GS_H_570,2025GS,HB0037,"Matthews, A.",House,,,Yea
REC_2025GS_H_570,2025GS,HB0037,"Mauga, V.",House,,,Yea
REC_2025GS_H_570,2025GS,HB0037,"Miller, G.",House,,,Yea
REC_2025GS_H_570,2025GS,HB0037,"Miller, T.",House,,,Yea
REC_2025GS_H_570,2025GS,HB0037,"Monson, L.",House,,,Yea
REC_2025GS_H_570,2025GS,HB0037,"Moss, C.",House,,,Yea
REC_2025GS_H_570,2025GS,HB0037,"Moss, J.",House,,,Yea
REC_2025GS_H_570,2025GS,HB0037,"Nguyen, H.",House,,,Yea
REC_2025GS_H_570,2025GS,HB0037,"Okerlund, C.",House,,,Yea
REC_2025GS_H_570,2025GS,HB0037,"Owens, D.",House,,,Yea
REC_2025GS_H_570,2025GS,HB0037,"Peck, N.",House,,,Yea
REC_2025GS_H_570,2025GS,HB0037,"Petersen, M.",House,,,Yea
REC_2025GS_H_570,2025GS,HB0037,"Peterson, K.",House,,,Yea
REC_2025GS_H_570,2025GS,HB0037,"Peterson, T.",House,,,Yea
REC_2025GS_H_570,2025GS,HB0037,"Roberts, C.",House,,,Yea
REC_2025GS_H_570,2025GS,HB0037,"Romero, A.",House,,,Yea
REC_2025GS_H_570,2025GS,HB0037,"Sawyer, J.",House,,,Yea
REC_2025GS_H_570,2025GS,HB0037,"Schultz, M.",House,,,Yea
REC_2025GS_H_570,2025GS,HB0037,"Shallenberger, D.",House,,,Yea
REC_2025GS_H_570,2025GS,HB0037,"Shelley, T.",House,,,Yea
REC_2025GS_H_570,2025GS,HB0037,"Shepherd, L.",House,,,Yea
REC_2025GS_H_570,2025GS,HB0037,"Shipp, R.P.",House,,,Yea
REC_2025GS_H_570,2025GS,HB0037,"Snider, C.",House,,,Yea
REC_2025GS_H_570,2025GS,HB0037,"Stoddard, A.",House,,,Yea
REC_2025GS_H_570,2025GS,HB0037,"Strong, M.A.",House,,,Yea
REC_2025GS_H_570,2025GS,HB0037,"Teuscher, J.",House,,,Yea
REC_2025GS_H_570,2025GS,HB0037,"Watkins, C.",House,,,Yea
REC_2025GS_H_570,2025GS,HB0037,"Welton, D.",House,,,Yea
REC_2025GS_H_570,2025GS,HB0037,"Whyte, S.",House,,,Yea
REC_2025GS_H_570,2025GS,HB0037,"Wilcox, R.",House,,,Yea
REC_2025GS_H_570,2025GS,HB0037,"Chevrier, K.",House,,,Nay
REC_2025GS_H_570,2025GS,HB0037,"Chew, S.",House,,,Nay
REC_2025GS_H_570,2025GS,HB0037,"Christofferson, K.",House,,,Nay
REC_2025GS_H_570,2025GS,HB0037,"Gricius, S.",House,,,Nay
REC_2025GS_H_570,2025GS,HB0037,"Ivory, K.",House,,,Nay
REC_2025GS_H_570,2025GS,HB0037,"MacPherson, M.",House,,,Nay
REC_2025GS_H_570,2025GS,HB0037,"Pierucci, C.",House,,,Nay
REC_2025GS_H_570,2025GS,HB0037,"Thompson, J.",House,,,Nay
REC_2025GS_H_570,2025GS,HB0037,"Ward, R.",House,,,Nay
REC_2025GS_H_570,2025GS,HB0037,"Brooks, W.",House,,,Absent
REC_2025GS_H_570,2025GS,HB0037,"Dominguez, R.",House,,,Absent
REC_2025GS_H_570,2025GS,HB0037,"Hall, K.",House,,,Absent
REC_2025GS_H_570,2025GS,HB0037,"Hawkins, J.",House,,,Absent
REC_2025GS_H_570,2025GS,HB0037,"Kyle, J.",House,,,Absent
REC_2025GS_H_570,2025GS,HB0037,"Peterson, V.",House,,,Absent
REC_2025GS_H_570,2025GS,HB0037,"Thurston, N.",House,,,Absent
REC_2025GS_H_570,2025GS,HB0037,"Walter, N.",House,,,Absent
REC_2025GS_H_713,2025GS,HB0368,"Abbott, N.",House,,,Yea
REC_2025GS_H_713,2025GS,HB0368,"Acton, C.K.",House,,,Yea
REC_2025GS_H_713,2025GS,HB0368,"Ballard, M.G.",House,,,Yea
REC_2025GS_H_713,2025GS,HB0368,"Barlow, S.",House,,,Yea
REC_2025GS_H_713,2025GS,HB0368,"Bennion, G.",House,,,Yea
REC_2025GS_H_713,2025GS,HB0368,"Bolinder, B.",House,,,Yea
REC_2025GS_H_713,2025GS,HB0368,"Burton, J.",House,,,Yea
REC_2025GS_H_713,2025GS,HB0368,"Chew, S.",House,,,Yea
REC_2025GS_H_713,2025GS,HB0368,"Christofferson, K.",House,,,Yea
REC_2025GS_H_713,2025GS,HB0368,"Clancy, T.",House,,,Yea
REC_2025GS_H_713,2025GS,HB0368,"Cutler, P.",House,,,Yea
REC_2025GS_H_713,2025GS,HB0368,"Dailey-Provost, J.",House,,,Yea
REC_2025GS_H_713,2025GS,HB0368,"Defay, A.",House,,,Yea
REC_2025GS_H_713,2025GS,HB0368,"Dominguez, R.",House,,,Yea
REC_2025GS_H_713,2025GS,HB0368,"Dunnigan, J.",House,,,Yea
REC_2025GS_H_713,2025GS,HB0368,"Eliason, S.",House,,,Yea
REC_2025GS_H_713,2025GS,HB0368,"Elison, J.",House,,,Yea
REC_2025GS_H_713,2025GS,HB0368,"Fitisemanu, J.",House,,,Yea
REC_2025GS_H_713,2025GS,HB0368,"Gwynn, M.",House,,,Yea
REC_2025GS_H_713,2025GS,HB0368,"Hayes, S.",House,,,Yea
REC_2025GS_H_713,2025GS,HB0368,"Hollins, S.",House,,,Yea
REC_2025GS_H_713,2025GS,HB0368,"Jack, C.",House,,,Yea
REC_2025GS_H_713,2025GS,HB0368,"Koford, J.",House,,,Yea
REC_2025GS_H_713,2025GS,HB0368,"Maloy, A. Cory",House,,,Yea
REC_2025GS_H_713,2025GS,HB0368,"Matthews, A.",House,,,Yea
REC_2025GS_H_713,2025GS,HB0368,"Mauga, V.",House,,,Yea
REC_2025GS_H_713,2025GS,HB0368,"Miller, G.",House,,,Yea
REC_2025GS_H_713,2025GS,HB0368,"Miller, T.",House,,,Yea
REC_2025GS_H_713,2025GS,HB0368,"Monson, L.",House,,,Yea
REC_2025GS_H_713,2025GS,HB0368,"Moss, C.",House,,,Yea
REC_2025GS_H_713,2025GS,HB0368,"Moss, J.",House,,,Yea
REC_2025GS_H_713,2025GS,HB0368,"Nguyen, H.",House,,,Yea
REC_2025GS_H_713,2025GS,HB0368,"Okerlund, C.",House,,,Yea
REC_2025GS_H_713,2025GS,HB0368,"Owens, D.",House,,,Yea
REC_2025GS_H_713,2025GS,HB0368,"Peterson, K.",House,,,Yea
REC_2025GS_H_713,2025GS,HB0368,"Roberts, C.",House,,,Yea
REC_2025GS_H_713,2025GS,HB0368,"Romero, A.",House,,,Yea
REC_2025GS_H_713,2025GS,HB0368,"Schultz, M.",House,,,Yea
REC_2025GS_H_713,2025GS,HB0368,"Shallenberger, D.",House,,,Yea
REC_2025GS_H_713,2025GS,HB0368,"Shelley, T.",House,,,Yea
REC_2025GS_H_713,2025GS,HB0368,"Shepherd, L.",House,,,Yea
REC_2025GS_H_713,2025GS,HB0368,"Shipp, R.P.",House,,,Yea
REC_2025GS_H_713,2025GS,HB0368,"Stoddard, A.",House,,,Yea
REC_2025GS_H_713,2025GS,HB0368,"Strong, M.A.",House,,,Yea
REC_2025GS_H_713,2025GS,HB0368,"Teuscher, J.",House,,,Yea
REC_2025GS_H_713,2025GS,HB0368,"Thompson, J.",House,,,Yea
REC_2025GS_H_713,2025GS,HB0368,"Thurston, N.",House,,,Yea
REC_2025GS_H_713,2025GS,HB0368,"Walter, N.",House,,,Yea
REC_2025GS_H_713,2025GS,HB0368,"Ward, R.",House,,,Yea
REC_2025GS_H_713,2025GS,HB0368,"Watkins, C.",House,,,Yea
REC_2025GS_H_713,2025GS,HB0368,"Welton, D.",House,,,Yea
REC_2025GS_H_713,2025GS,HB0368,"Whyte, S.",House,,,Yea
REC_2025GS_H_713,2025GS,HB0368,"Wilcox, R.",House,,,Yea
REC_2025GS_H_713,2025GS,HB0368,"Auxier, T.",House,,,Nay
REC_2025GS_H_713,2025GS,HB0368,"Chevrier, K.",House,,,Nay
REC_2025GS_H_713,2025GS,HB0368,"Fiefia, D.",House,,,Nay
REC_2025GS_H_713,2025GS,HB0368,"Gricius, S.",House,,,Nay
REC_2025GS_H_713,2025GS,HB0368,"Hall, K.",House,,,Nay
REC_2025GS_H_713,2025GS,HB0368,"Kohler, M.",House,,,Nay
REC_2025GS_H_713,2025GS,HB0368,"Lee, T.",House,,,Nay
REC_2025GS_H_713,2025GS,HB0368,"Lisonbee, K.",House,,,Nay
REC_2025GS_H_713,2025GS,HB0368,"MacPherson, M.",House,,,Nay
REC_2025GS_H_713,2025GS,HB0368,"Peck, N.",House,,,Nay
REC_2025GS_H_713,2025GS,HB0368,"Petersen, M.",House,,,Nay
REC_2025GS_H_713,2025GS,HB0368,"Pierucci, C.",House,,,Nay
REC_2025GS_H_713,2025GS,HB0368,"Sawyer, J.",House,,,Nay
REC_2025GS_H_713,2025GS,HB0368,"Albrecht, C.",House,,,Absent
REC_2025GS_H_713,2025GS,HB0368,"Brooks, W.",House,,,Absent
REC_2025GS_H_713,2025GS,HB0368,"Hawkins, J.",House,,,Absent
REC_2025GS_H_713,2025GS,HB0368,"Ivory, K.",House,,,Absent
REC_2025GS_H_713,2025GS,HB0368,"Kyle, J.",House,,,Absent
REC_2025GS_H_713,2025GS,HB0368,"Loubet, A.",House,,,Absent
REC_2025GS_H_713,2025GS,HB0368,"Peterson, T.",House,,,Absent
REC_2025GS_H_713,2025GS,HB0368,"Peterson, V.",House,,,Absent
REC_2025GS_H_713,2025GS,HB0368,"Snider, C.",House,,,Absent
REC_2025GS_H_716,2025GS,HB0360,"Acton, C.K.",House,,,Yea
REC_2025GS_H_716,2025GS,HB0360,"Ballard, M.G.",House,,,Yea
REC_2025GS_H_716,2025GS,HB0360,"Barlow, S.",House,,,Yea
REC_2025GS_H_716,2025GS,HB0360,"Bennion, G.",House,,,Yea
REC_2025GS_H_716,2025GS,HB0360,"Bolinder, B.",House,,,Yea
REC_2025GS_H_716,2025GS,HB0360,"Burton, J.",House,,,Yea
REC_2025GS_H_716,2025GS,HB0360,"Chew, S.",House,,,Yea
REC_2025GS_H_716,2025GS,HB0360,"Christofferson, K.",House,,,Yea
REC_2025GS_H_716,2025GS,HB0360,"Clancy, T.",House,,,Yea
REC_2025GS_H_716,2025GS,HB0360,"Cutler, P.",House,,,Yea
REC_2025GS_H_716,2025GS,HB0360,"Dailey-Provost, J.",House,,,Yea
REC_2025GS_H_716,2025GS,HB0360,"Defay, A.",House,,,Yea
REC_2025GS_H_716,2025GS,HB0360,"Dominguez, R.",House,,,Yea
REC_2025GS_H_716,2025GS,HB0360,"Dunnigan, J.",House,,,Yea
REC_2025GS_H_716,2025GS,HB0360,"Eliason, S.",House,,,Yea
REC_2025GS_H_716,2025GS,HB0360,"Elison, J.",House,,,Yea
REC_2025GS_H_716,2025GS,HB0360,"Fitisemanu, J.",House,,,Yea
REC_2025GS_H_716,2025GS,HB0360,"Gwynn, M.",House,,,Yea
REC_2025GS_H_716,2025GS,HB0360,"Hayes, S.",House,,,Yea
REC_2025GS_H_716,2025GS,HB0360,"Hollins, S.",House,,,Yea
REC_2025GS_H_716,2025GS,HB0360,"Jack, C.",House,,,Yea
REC_2025GS_H_716,2025GS,HB0360,"Kyle, J.",House,,,Yea
REC_2025GS_H_716,2025GS,HB0360,"Lee, T.",House,,,Yea
REC_2025GS_H_716,2025GS,HB0360,"Lisonbee, K.",House,,,Yea
REC_2025GS_H_716,2025GS,HB0360,"Maloy, A. Cory",House,,,Yea
REC_2025GS_H_716,2025GS,HB0360,"Matthews, A.",House,,,Yea
REC_2025GS_H_716,2025GS,HB0360,"Mauga, V.",House,,,Yea
REC_2025GS_H_716,2025GS,HB0360,"Miller, G.",House,,,Yea
REC_2025GS_H_716,2025GS,HB0360,"Miller, T.",House,,,Yea
REC_2025GS_H_716,2025GS,HB0360,"Moss, C.",House,,,Yea
REC_2025GS_H_716,2025GS,HB0360,"Moss, J.",House,,,Yea
REC_2025GS_H_716,2025GS,HB0360,"Nguyen, H.",House,,,Yea
REC_2025GS_H_716,2025GS,HB0360,"Okerlund, C.",House,,,Yea
REC_2025GS_H_716,2025GS,HB0360,"Owens, D.",House,,,Yea
REC_2025GS_H_716,2025GS,HB0360,"Peterson, K.",House,,,Yea
REC_2025GS_H_716,2025GS,HB0360,"Peterson, T.",House,,,Yea
REC_2025GS_H_716,2025GS,HB0360,"Roberts, C.",House,,,Yea
REC_2025GS_H_716,2025GS,HB0360,"Romero, A.",House,,,Yea
REC_2025GS_H_716,2025GS,HB0360,"Schultz, M.",House,,,Yea
REC_2025GS_H_716,2025GS,HB0360,"Shallenberger, D.",House,,,Yea
REC_2025GS_H_716,2025GS,HB0360,"Shepherd, L.",House,,,Yea
REC_2025GS_H_716,2025GS,HB0360,"Snider, C.",House,,,Yea
REC_2025GS_H_716,2025GS,HB0360,"Stoddard, A.",House,,,Yea
REC_2025GS_H_716,2025GS,HB0360,"Strong, M.A.",House,,,Yea
REC_2025GS_H_716,2025GS,HB0360,"Thompson, J.",House,,,Yea
REC_2025GS_H_716,2025GS,HB0360,"Thurston, N.",House,,,Yea
REC_2025GS_H_716,2025GS,HB0360,"Walter, N.",House,,,Yea
REC_2025GS_H_716,2025GS,HB0360,"Watkins, C.",House,,,Yea
REC_2025GS_H_716,2025GS,HB0360,"Welton, D.",House,,,Yea
REC_2025GS_H_716,2025GS,HB0360,"Whyte, S.",House,,,Yea
REC_2025GS_H_716,2025GS,HB0360,"Wilcox, R.",House,,,Yea
REC_2025GS_H_716,2025GS,HB0360,"Abbott, N.",House,,,Nay
REC_2025GS_H_716,2025GS,HB0360,"Auxier, T.",House,,,Nay
REC_2025GS_H_716,2025GS,HB0360,"Fiefia, D.",House,,,Nay
REC_2025GS_H_716,2025GS,HB0360,"Gricius, S.",House,,,Nay
REC_2025GS_H_716,2025GS,HB0360,"Hall, K.",House,,,Nay
REC_2025GS_H_716,2025GS,HB0360,"Koford, J.",House,,,Nay
REC_2025GS_H_716,2025GS,HB0360,"Kohler, M.",House,,,Nay
REC_2025GS_H_716,2025GS,HB0360,"MacPherson, M.",House,,,Nay
REC_2025GS_H_716,2025GS,HB0360,"Monson, L.",House,,,Nay
REC_2025GS_H_716,2025GS,HB0360,"Peck, N.",House,,,Nay
REC_2025GS_H_716,2025GS,HB0360,"Petersen, M.",House,,,Nay
REC_2025GS_H_716,2025GS,HB0360,"Pierucci, C.",House,,,Nay
REC_2025GS_H_716,2025GS,HB0360,"Sawyer, J.",House,,,Nay
REC_2025GS_H_716,2025GS,HB0360,"Shelley, T.",House,,,Nay
REC_2025GS_H_716,2025GS,HB0360,"Shipp, R.P.",House,,,Nay
REC_2025GS_H_716,2025GS,HB0360,"Ward, R.",House,,,Nay
REC_2025GS_H_716,2025GS,HB0360,"Albrecht, C.",House,,,Absent
REC_2025GS_H_716,2025GS,HB0360,"Brooks, W.",House,,,Absent
REC_2025GS_H_716,2025GS,HB0360,"Chevrier, K.",House,,,Absent
REC_2025GS_H_716,2025GS,HB0360,"Hawkins, J.",House,,,Absent
REC_2025GS_H_716,2025GS,HB0360,"Ivory, K.",House,,,Absent
REC_2025GS_H_716,2025GS,HB0360,"Loubet, A.",House,,,Absent
REC_2025GS_H_716,2025GS,HB0360,"Peterson, V.",House,,,Absent
REC_2025GS_H_716,2025GS,HB0360,"Teuscher, J.",House,,,Absent
REC_2025GS_H_768,2025GS,HB0295,"Acton, C.K.",House,,,Yea
REC_2025GS_H_768,2025GS,HB0295,"Auxier, T.",House,,,Yea
REC_2025GS_H_768,2025GS,HB0295,"Ballard, M.G.",House,,,Yea
REC_2025GS_H_768,2025GS,HB0295,"Bennion, G.",House,,,Yea
REC_2025GS_H_768,2025GS,HB0295,"Chew, S.",House,,,Yea
REC_2025GS_H_768,2025GS,HB0295,"Christofferson, K.",House,,,Yea
REC_2025GS_H_768,2025GS,HB0295,"Cutler, P.",House,,,Yea
REC_2025GS_H_768,2025GS,HB0295,"Dailey-Provost, J.",House,,,Yea
REC_2025GS_H_768,2025GS,HB0295,"Defay, A.",House,,,Yea
REC_2025GS_H_768,2025GS,HB0295,"Dominguez, R.",House,,,Yea
REC_2025GS_H_768,2025GS,HB0295,"Dunnigan, J.",House,,,Yea
REC_2025GS_H_768,2025GS,HB0295,"Eliason, S.",House,,,Yea
REC_2025GS_H_768,2025GS,HB0295,"Fiefia, D.",House,,,Yea
REC_2025GS_H_768,2025GS,HB0295,"Fitisemanu, J.",House,,,Yea
REC_2025GS_H_768,2025GS,HB0295,"Gwynn, M.",House,,,Yea
REC_2025GS_H_768,2025GS,HB0295,"Hall, K.",House,,,Yea
REC_2025GS_H_768,2025GS,HB0295,"Hayes, S.",House,,,Yea
REC_2025GS_H_768,2025GS,HB0295,"Hollins, S.",House,,,Yea
REC_2025GS_H_768,2025GS,HB0295,"Loubet, A.",House,,,Yea
REC_2025GS_H_768,2025GS,HB0295,"Matthews, A.",House,,,Yea
REC_2025GS_H_768,2025GS,HB0295,"Mauga, V.",House,,,Yea
REC_2025GS_H_768,2025GS,HB0295,"Miller, G.",House,,,Yea
REC_2025GS_H_768,2025GS,HB0295,"Miller, T.",House,,,Yea
REC_2025GS_H_768,2025GS,HB0295,"Moss, C.",House,,,Yea
REC_2025GS_H_768,2025GS,HB0295,"Moss, J.",House,,,Yea
REC_2025GS_H_768,2025GS,HB0295,"Nguyen, H.",House,,,Yea
REC_2025GS_H_768,2025GS,HB0295,"Owens, D.",House,,,Yea
REC_2025GS_H_768,2025GS,HB0295,"Petersen, M.",House,,,Yea
REC_2025GS_H_768,2025GS,HB0295,"Peterson, K.",House,,,Yea
REC_2025GS_H_768,2025GS,HB0295,"Peterson, T.",House,,,Yea
REC_2025GS_H_768,2025GS,HB0295,"Roberts, C.",House,,,Yea
REC_2025GS_H_768,2025GS,HB0295,"Romero, A.",House,,,Yea
REC_2025GS_H_768,2025GS,HB0295,"Sawyer, J.",House,,,Yea
REC_2025GS_H_768,2025GS,HB0295,"Shallenberger, D.",House,,,Yea
REC_2025GS_H_768,2025GS,HB0295,"Shelley, T.",House,,,Yea
